circRNA_ID	chr	circRNA_start	circRNA_end	X.junction_reads	SM_MS_SMS	X.non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID	gene_name	exon_count	exon_sizes
chr18:62072673|62095950	chr18	62072673	62095950	19	3_8_13	42	0.475	n/a	/n/a	-	SRR12794723.7709722,SRR12794723.8485556,SRR12794723.10487420,SRR12794723.11941806,SRR12794723.13160471,SRR12794723.13160483,SRR12794723.17710316,SRR12794723.26164177,SRR12794723.34414312,SRR12794723.34888079,SRR12794723.36745882,SRR12794723.37294399,SRR12794723.14045369,SRR12794723.19523990,SRR12794723.30327129,SRR12794723.33734373,SRR12794723.37050840,SRR12794723.37050938,SRR12794723.37055790,	PIGN	8	53,43,74,76,56,87,103,103
chr18:62138243|62163656	chr18	62138243	62163656	4	1_2_1	30	0.211	n/a	/n/a	-	SRR12794723.16688412,SRR12794723.16688969,SRR12794723.16689023,SRR12794723.30020796,	PIGN	12	56,93,60,41,117,131,125,107,99,122,253,126
chr18:62154545|62163656	chr18	62154545	62163656	2	2_2_0	30	0.118	n/a	/n/a	-	SRR12794723.30917865,SRR12794723.45078709,	PIGN	5	107,99,122,253,126
chr18:62539681|62550460	chr18	62539681	62550460	23	13_14_11	293	0.136	n/a	/n/a	+	SRR12794723.51170,SRR12794723.5796054,SRR12794723.6565274,SRR12794723.11539354,SRR12794723.14743720,SRR12794723.15038965,SRR12794723.20345971,SRR12794723.22651233,SRR12794723.24408283,SRR12794723.29159807,SRR12794723.29159943,SRR12794723.30291013,SRR12794723.32581080,SRR12794723.33154280,SRR12794723.34034748,SRR12794723.35767936,SRR12794723.36856308,SRR12794723.43186564,SRR12794723.47681295,SRR12794723.47681310,SRR12794723.48901737,SRR12794723.16290453,SRR12794723.33192669,	ZCCHC2	4	112,77,72,113
chr18:62539681|62575550	chr18	62539681	62575550	2	0_2_2	272	0.014	n/a	/n/a	+	SRR12794723.455729,SRR12794723.31172709,	ZCCHC2	12	112,77,72,113,95,84,58,136,65,95,129,1494
chr18:62556203|62565096	chr18	62556203	62565096	2	2_2_0	239	0.016	n/a	/n/a	+	SRR12794723.10372792,SRR12794723.17993198,	ZCCHC2	6	95,84,58,136,65,95
chr18:69895701|69896045	chr18	69895701	69896045	4	3_3_0	216	0.036	n/a	/n/a	-	SRR12794723.242962,SRR12794723.24566079,SRR12794723.38250361,SRR12794723.43520654,	CD226	1	345
chr18:69895701|69947433	chr18	69895701	69947433	2	1_0_2	190	0.021	n/a	/n/a	-	SRR12794723.26013280,SRR12794723.7722266,	CD226	3	345,336,73
chr18:69946734|69947433	chr18	69946734	69947433	3	3_1_2	189	0.031	n/a	/n/a	-	SRR12794723.39261570,SRR12794723.39261571,SRR12794723.40562600,	CD226	2	336,73
chr18:70121556|70128546	chr18	70121556	70128546	2	2_2_0	26	0.133	n/a	/n/a	-	SRR12794723.25511992,SRR12794723.37383724,	RTTN	3	145,240,189
chr18:76371467|76380303	chr18	76371467	76380303	2	1_1_1	176	0.022	n/a	/n/a	-	SRR12794723.47908451,SRR12794723.40194141,	ZNF516	2	105,1449
chr18:76441245|76443211	chr18	76441245	76443211	11	6_8_0	178	0.11	n/a	/n/a	-	SRR12794723.2854015,SRR12794723.4753989,SRR12794723.18601990,SRR12794723.19838080,SRR12794723.37356664,SRR12794723.37356832,SRR12794723.37356847,SRR12794723.46406359,SRR12794723.46406373,SRR12794723.4694188,SRR12794723.35547428,	ZNF516	1	1967
chr18:76849526|76851939	chr18	76849526	76851939	19	13_11_0	42	0.475	n/a	/n/a	+	SRR12794723.6183787,SRR12794723.8032622,SRR12794723.10578347,SRR12794723.11809967,SRR12794723.16615619,SRR12794723.19149625,SRR12794723.19149660,SRR12794723.24855274,SRR12794723.25945644,SRR12794723.26504421,SRR12794723.29097006,SRR12794723.30834102,SRR12794723.37900758,SRR12794723.44131867,SRR12794723.4825524,SRR12794723.13576420,SRR12794723.15215879,SRR12794723.18501902,SRR12794723.42862443,	ZNF236	2	143,165
chr18:76849526|76871825	chr18	76849526	76871825	2	1_1_1	43	0.085	n/a	/n/a	+	SRR12794723.44239734,SRR12794723.40442960,	ZNF236	4	143,165,179,125
chr18:77066298|77105286	chr18	77066298	77105286	3	1_1_2	713	0.008	n/a	/n/a	-	SRR12794723.45638019,SRR12794723.48628995,SRR12794723.48643288,	MBP	2	88,76
chr18:79096476|79126375	chr18	79096476	79126375	6	4_4_0	99	0.108	n/a	/n/a	+	SRR12794723.13674916,SRR12794723.13675570,SRR12794723.13675594,SRR12794723.34478228,SRR12794723.44487636,SRR12794723.44810241,	ATP9B	4	174,151,114,109
chr18:79096476|79154555	chr18	79096476	79154555	14	12_1_9	114	0.197	n/a	/n/a	+	SRR12794723.1387333,SRR12794723.12090485,SRR12794723.15878072,SRR12794723.16225701,SRR12794723.20158783,SRR12794723.25176359,SRR12794723.26625520,SRR12794723.27423144,SRR12794723.30681566,SRR12794723.35427917,SRR12794723.40677919,SRR12794723.27119207,SRR12794723.34214228,SRR12794723.34214366,	ATP9B	6	174,151,114,109,59,52
chr18:79096476|79176907	chr18	79096476	79176907	2	1_0_2	103	0.037	n/a	/n/a	+	SRR12794723.46091878,SRR12794723.19992974,	ATP9B	7	174,151,114,109,59,52,95
chr18:79126267|79154555	chr18	79126267	79154555	4	2_1_2	125	0.06	n/a	/n/a	+	SRR12794723.7412382,SRR12794723.7413655,SRR12794723.20012130,SRR12794723.21974344,	ATP9B	3	109,59,52
chr18:79126267|79207012	chr18	79126267	79207012	2	2_1_1	104	0.037	n/a	/n/a	+	SRR12794723.5657031,SRR12794723.38159859,	ATP9B	6	109,59,52,95,81,76
chr18:79126267|79176907	chr18	79126267	79176907	2	2_2_0	115	0.034	n/a	/n/a	+	SRR12794723.9002063,SRR12794723.40920961,	ATP9B	4	109,59,52,95
chr18:79126267|79193263	chr18	79126267	79193263	3	1_1_2	114	0.05	n/a	/n/a	+	SRR12794723.39609866,SRR12794723.14399284,SRR12794723.40803263,	ATP9B	5	109,59,52,95,81
chr18:79193183|79214038	chr18	79193183	79214038	5	4_2_3	89	0.101	n/a	/n/a	+	SRR12794723.12550056,SRR12794723.21685911,SRR12794723.28928818,SRR12794723.33071202,SRR12794723.32516736,	ATP9B	3	81,76,77
chr18:79695225|79704917	chr18	79695225	79704917	7	2_5_3	124	0.101	n/a	/n/a	+	SRR12794723.20218866,SRR12794723.29451245,SRR12794723.29451429,SRR12794723.29451461,SRR12794723.32464979,SRR12794723.37641175,SRR12794723.42391616,	CTDP1	4	84,94,129,151
chr18:79728907|79736521	chr18	79728907	79736521	10	9_9_0	101	0.165	n/a	/n/a	+	SRR12794723.2649049,SRR12794723.4630000,SRR12794723.6385825,SRR12794723.11697293,SRR12794723.12718164,SRR12794723.17498117,SRR12794723.17498142,SRR12794723.20221221,SRR12794723.34148204,SRR12794723.48811579,	CTDP1	2	163,167
chr18:79976718|79977701	chr18	79976718	79977701	4	1_2_1	61	0.116	n/a	/n/a	-	SRR12794723.31913455,SRR12794723.31913490,SRR12794723.2264963,SRR12794723.8326451,	TXNL4A	2	70,104
chr8:668598|674047	chr8	668598	674047	7	6_5_0	101	0.122	n/a	/n/a	-	SRR12794723.399031,SRR12794723.13786005,SRR12794723.29385486,SRR12794723.33351534,SRR12794723.36369925,SRR12794723.36370724,SRR12794723.12756272,	ERICH1	2	195,759
chr8:6730711|6747828	chr8	6730711	6747828	2	2_2_0	36	0.1	n/a	/n/a	+	SRR12794723.28792239,SRR12794723.45494896,	AGPAT5	4	116,90,91,159
chr8:9007970|9020464	chr8	9007970	9020464	2	2_1_0	54	0.069	n/a	/n/a	+	SRR12794723.12182000,SRR12794723.25328378,	ERI1	6	179,179,211,84,110,115
chr8:17205655|17210480	chr8	17205655	17210480	2	2_0_2	100	0.038	n/a	/n/a	+	SRR12794723.28463008,SRR12794723.35217781,	ZDHHC2	4	121,133,127,93
chr8:17234716|17237373	chr8	17234716	17237373	2	2_2_0	70	0.054	n/a	/n/a	-	SRR12794723.17110536,SRR12794723.18380537,	CNOT7	2	145,162
chr8:17265907|17286427	chr8	17265907	17286427	8	1_5_5	41	0.281	n/a	/n/a	+	SRR12794723.1706834,SRR12794723.8341404,SRR12794723.8700421,SRR12794723.8700475,SRR12794723.11301947,SRR12794723.29692508,SRR12794723.49420917,SRR12794723.46284786,	VPS37A	10	75,115,101,226,71,128,59,51,144,81
chr8:17268258|17286427	chr8	17268258	17286427	5	3_2_2	46	0.179	n/a	/n/a	+	SRR12794723.5420498,SRR12794723.26088850,SRR12794723.46965207,SRR12794723.26685387,SRR12794723.29475567,	VPS37A	9	115,101,226,71,128,59,69,144,81
chr8:17950615|17953186	chr8	17950615	17953186	2	1_2_0	251	0.016	n/a	/n/a	+	SRR12794723.23396120,SRR12794723.499898,	PCM1	2	110,217
chr8:17972329|17972687	chr8	17972329	17972687	2	2_2_0	207	0.019	n/a	/n/a	+	SRR12794723.1857816,SRR12794723.25014779,	PCM1	1	359
chr8:18011237|18011827	chr8	18011237	18011827	21	13_13_0	206	0.169	n/a	/n/a	+	SRR12794723.6673919,SRR12794723.8934346,SRR12794723.9598402,SRR12794723.12673041,SRR12794723.13241458,SRR12794723.15692644,SRR12794723.22338012,SRR12794723.25163588,SRR12794723.34275758,SRR12794723.36264037,SRR12794723.37511560,SRR12794723.43959647,SRR12794723.43959666,SRR12794723.44516340,SRR12794723.45463556,SRR12794723.29442721,SRR12794723.32743713,SRR12794723.38161990,SRR12794723.38162888,SRR12794723.43097865,SRR12794723.46405668,	PCM1	2	130,161
chr8:19585166|19601865	chr8	19585166	19601865	2	2_2_0	62	0.061	n/a	/n/a	-	SRR12794723.40248749,SRR12794723.43435851,	CSGALNACT1	2	152,95
chr8:21974670|21980203	chr8	21974670	21980203	4	4_4_0	76	0.095	n/a	/n/a	+	SRR12794723.3184552,SRR12794723.35729937,SRR12794723.43423444,SRR12794723.48696794,	XPO7	4	105,166,74,120
chr8:22474954|22475624	chr8	22474954	22475624	15	10_10_2	125	0.194	n/a	/n/a	+	SRR12794723.1136448,SRR12794723.1775737,SRR12794723.2608980,SRR12794723.2609211,SRR12794723.4851995,SRR12794723.5308246,SRR12794723.5777614,SRR12794723.24702807,SRR12794723.28463599,SRR12794723.28465274,SRR12794723.31737340,SRR12794723.39705226,SRR12794723.48107782,SRR12794723.8600949,SRR12794723.46236819,	PPP3CC	2	198,125
chr8:22474954|22498112	chr8	22474954	22498112	7	5_3_2	83	0.144	n/a	/n/a	+	SRR12794723.6298863,SRR12794723.30971719,SRR12794723.40428648,SRR12794723.46346651,SRR12794723.10278388,SRR12794723.21435075,SRR12794723.49039824,	PPP3CC	3	198,125,112
chr8:25298944|25300657	chr8	25298944	25300657	5	3_1_2	571	0.017	n/a	/n/a	+	SRR12794723.28545495,SRR12794723.36662811,SRR12794723.36662907,SRR12794723.36662979,SRR12794723.38548734,	DOCK5	2	158,82
chr8:25300576|25310532	chr8	25300576	25310532	2	1_2_1	576	0.007	n/a	/n/a	+	SRR12794723.9335313,SRR12794723.36199177,	DOCK5	5	82,130,73,143,126
chr8:25332251|25336373	chr8	25332251	25336373	2	2_2_0	595	0.007	n/a	/n/a	+	SRR12794723.27957575,SRR12794723.45935442,	DOCK5	4	98,90,101,135
chr8:25407983|25408940	chr8	25407983	25408940	11	9_10_0	202	0.098	n/a	/n/a	+	SRR12794723.9129187,SRR12794723.10307571,SRR12794723.10382928,SRR12794723.11127964,SRR12794723.13044462,SRR12794723.17461004,SRR12794723.40006753,SRR12794723.40007368,SRR12794723.44374840,SRR12794723.48000431,SRR12794723.25097228,	DOCK5	2	172,139
chr8:26354468|26366406	chr8	26354468	26366406	2	2_1_1	132	0.029	n/a	/n/a	+	SRR12794723.8493243,SRR12794723.28739093,	PPP2R2A	6	166,113,178,165,170,92
chr8:26391243|26408376	chr8	26391243	26408376	4	3_3_0	421	0.019	n/a	/n/a	+	SRR12794723.3407316,SRR12794723.3410757,SRR12794723.21919169,SRR12794723.40234451,	BNIP3L	4	184,73,104,150
chr8:27294080|27294310	chr8	27294080	27294310	23	13_13_0	45	0.505	n/a	/n/a	-	SRR12794723.790398,SRR12794723.5264436,SRR12794723.6487767,SRR12794723.13349137,SRR12794723.15931145,SRR12794723.24428596,SRR12794723.25521701,SRR12794723.25598494,SRR12794723.31652336,SRR12794723.31652535,SRR12794723.33500889,SRR12794723.33833673,SRR12794723.36245933,SRR12794723.36245954,SRR12794723.37166639,SRR12794723.43141841,SRR12794723.43940658,SRR12794723.43940802,SRR12794723.45580670,SRR12794723.45580954,SRR12794723.45581084,SRR12794723.47477908,SRR12794723.48524432,	TRIM35	1	231
chr8:28155942|28162078	chr8	28155942	28162078	20	8_8_12	109	0.268	n/a	/n/a	+	SRR12794723.6824491,SRR12794723.13520720,SRR12794723.15029785,SRR12794723.15246187,SRR12794723.15852926,SRR12794723.17986119,SRR12794723.17987974,SRR12794723.21152292,SRR12794723.24493257,SRR12794723.27404614,SRR12794723.28505398,SRR12794723.29289829,SRR12794723.29289830,SRR12794723.31842269,SRR12794723.33400758,SRR12794723.34503664,SRR12794723.38567355,SRR12794723.43545224,SRR12794723.49509259,SRR12794723.49509407,	ELP3	4	91,66,228,82
chr8:30101898|30104486	chr8	30101898	30104486	41	12_27_16	306	0.211	n/a	/n/a	+	SRR12794723.95196,SRR12794723.214368,SRR12794723.951155,SRR12794723.4188653,SRR12794723.4576802,SRR12794723.4724341,SRR12794723.6719713,SRR12794723.7376589,SRR12794723.12157098,SRR12794723.13206371,SRR12794723.13829325,SRR12794723.13831707,SRR12794723.14780287,SRR12794723.14780914,SRR12794723.14780962,SRR12794723.18497092,SRR12794723.19426592,SRR12794723.20267001,SRR12794723.20267181,SRR12794723.20510310,SRR12794723.20569972,SRR12794723.20766910,SRR12794723.20941316,SRR12794723.23460468,SRR12794723.23489803,SRR12794723.28214960,SRR12794723.28753401,SRR12794723.35450581,SRR12794723.36242880,SRR12794723.37123248,SRR12794723.40175154,SRR12794723.40199072,SRR12794723.41720380,SRR12794723.42006089,SRR12794723.43498411,SRR12794723.45245812,SRR12794723.10709711,SRR12794723.34347343,SRR12794723.47143047,SRR12794723.49524812,SRR12794723.49524844,	LEPROTL1	2	76,187
chr8:30689161|30700135	chr8	30689161	30700135	2	1_0_2	243	0.016	n/a	/n/a	-	SRR12794723.31710354,SRR12794723.31710598,	GSR	3	159,100,55
chr8:30700081|30703240	chr8	30700081	30703240	10	3_5_2	211	0.087	n/a	/n/a	-	SRR12794723.26736488,SRR12794723.39043171,SRR12794723.45033488,SRR12794723.45033567,SRR12794723.47428865,SRR12794723.47430329,SRR12794723.47430382,SRR12794723.47430403,SRR12794723.9504319,SRR12794723.17289073,	GSR	2	55,148
chr8:37740365|37741818	chr8	37740365	37741818	3	2_2_0	42	0.125	n/a	/n/a	+	SRR12794723.14162166,SRR12794723.14162769,SRR12794723.36405692,	ERLIN2	2	82,47
chr8:37765526|37766355	chr8	37765526	37766355	101	55_20_49	100	0.669	n/a	/n/a	+	SRR12794723.290468,SRR12794723.504158,SRR12794723.522731,SRR12794723.616720,SRR12794723.1441521,SRR12794723.1536548,SRR12794723.1870185,SRR12794723.2761019,SRR12794723.2843019,SRR12794723.3588065,SRR12794723.3596594,SRR12794723.4997544,SRR12794723.4997576,SRR12794723.6051142,SRR12794723.6715246,SRR12794723.7177575,SRR12794723.8874959,SRR12794723.8892664,SRR12794723.8972250,SRR12794723.9342555,SRR12794723.9690855,SRR12794723.10804173,SRR12794723.11547985,SRR12794723.11548006,SRR12794723.11601025,SRR12794723.11844518,SRR12794723.12528759,SRR12794723.13070123,SRR12794723.14952243,SRR12794723.14959795,SRR12794723.15019180,SRR12794723.15019578,SRR12794723.15699043,SRR12794723.16538197,SRR12794723.16911611,SRR12794723.18134049,SRR12794723.18261795,SRR12794723.18838794,SRR12794723.19349807,SRR12794723.20335945,SRR12794723.20493344,SRR12794723.21835607,SRR12794723.22327405,SRR12794723.23164593,SRR12794723.23684635,SRR12794723.23684940,SRR12794723.24134232,SRR12794723.24711594,SRR12794723.25056905,SRR12794723.25306491,SRR12794723.25306633,SRR12794723.25638268,SRR12794723.26073196,SRR12794723.26719292,SRR12794723.27123827,SRR12794723.27193397,SRR12794723.27333190,SRR12794723.27333317,SRR12794723.28826400,SRR12794723.29868339,SRR12794723.29875200,SRR12794723.30101655,SRR12794723.31834248,SRR12794723.32643492,SRR12794723.32643537,SRR12794723.32645159,SRR12794723.34745613,SRR12794723.34957250,SRR12794723.35353828,SRR12794723.35354731,SRR12794723.36154333,SRR12794723.36496712,SRR12794723.37678455,SRR12794723.37786186,SRR12794723.37939448,SRR12794723.37998046,SRR12794723.38514209,SRR12794723.39316463,SRR12794723.40411976,SRR12794723.40653869,SRR12794723.43696556,SRR12794723.44328489,SRR12794723.44692616,SRR12794723.45085210,SRR12794723.45646711,SRR12794723.46146013,SRR12794723.46707836,SRR12794723.47225413,SRR12794723.47226295,SRR12794723.47476044,SRR12794723.865812,SRR12794723.5057119,SRR12794723.7543123,SRR12794723.10749820,SRR12794723.14354467,SRR12794723.17206341,SRR12794723.17206671,SRR12794723.23596255,SRR12794723.26774823,SRR12794723.26774903,SRR12794723.35308758,	PLPBP	3	108,36,76
chr8:37870420|37877551	chr8	37870420	37877551	3	2_3_0	435	0.014	n/a	/n/a	-	SRR12794723.13806572,SRR12794723.16575474,SRR12794723.17715928,	RAB11FIP1	4	109,1902,808,443
chr8:37877109|37877551	chr8	37877109	37877551	62	40_39_1	517	0.193	n/a	/n/a	-	SRR12794723.46077,SRR12794723.659826,SRR12794723.1876792,SRR12794723.2530633,SRR12794723.2601732,SRR12794723.4184782,SRR12794723.4670022,SRR12794723.4812792,SRR12794723.5670269,SRR12794723.6955257,SRR12794723.7319526,SRR12794723.10289840,SRR12794723.11401840,SRR12794723.11566054,SRR12794723.11569147,SRR12794723.11569164,SRR12794723.11608955,SRR12794723.11693861,SRR12794723.12402152,SRR12794723.12448674,SRR12794723.12875967,SRR12794723.13533096,SRR12794723.14411014,SRR12794723.14645146,SRR12794723.14827062,SRR12794723.15290243,SRR12794723.15839993,SRR12794723.16395395,SRR12794723.18168340,SRR12794723.19358608,SRR12794723.19465667,SRR12794723.20420505,SRR12794723.21236667,SRR12794723.21777816,SRR12794723.22459338,SRR12794723.22792906,SRR12794723.24096339,SRR12794723.24096340,SRR12794723.27966023,SRR12794723.29244427,SRR12794723.30799881,SRR12794723.32007642,SRR12794723.32459479,SRR12794723.33038527,SRR12794723.33258426,SRR12794723.34157000,SRR12794723.36370894,SRR12794723.36761707,SRR12794723.36791817,SRR12794723.36791916,SRR12794723.36886645,SRR12794723.39604827,SRR12794723.39937080,SRR12794723.45314274,SRR12794723.46120732,SRR12794723.46849468,SRR12794723.49394618,SRR12794723.8275074,SRR12794723.11907428,SRR12794723.11907575,SRR12794723.14761682,SRR12794723.45016353,	RAB11FIP1	1	443
chr8:38110379|38110833	chr8	38110379	38110833	2	1_1_2	38	0.095	n/a	/n/a	+	SRR12794723.1964790,SRR12794723.22530488,	ASH2L	2	89,95
chr8:38114192|38119363	chr8	38114192	38119363	47	21_20_18	28	0.77	n/a	/n/a	+	SRR12794723.1361485,SRR12794723.1368069,SRR12794723.3089630,SRR12794723.4808809,SRR12794723.6443651,SRR12794723.6562968,SRR12794723.13258484,SRR12794723.14070220,SRR12794723.14070704,SRR12794723.14856808,SRR12794723.16494764,SRR12794723.16710679,SRR12794723.16710910,SRR12794723.19795249,SRR12794723.19932936,SRR12794723.20356676,SRR12794723.20654733,SRR12794723.22814753,SRR12794723.23509163,SRR12794723.23509193,SRR12794723.23710556,SRR12794723.25533642,SRR12794723.26655491,SRR12794723.27859871,SRR12794723.30514624,SRR12794723.30516467,SRR12794723.33278789,SRR12794723.36894869,SRR12794723.37404743,SRR12794723.38555809,SRR12794723.39248590,SRR12794723.39260228,SRR12794723.39260414,SRR12794723.40446537,SRR12794723.40836601,SRR12794723.44056388,SRR12794723.45029850,SRR12794723.45965060,SRR12794723.46907835,SRR12794723.47146376,SRR12794723.47621256,SRR12794723.47703711,SRR12794723.8198066,SRR12794723.9436190,SRR12794723.22320201,SRR12794723.39038990,SRR12794723.49096801,	ASH2L	4	96,96,76,94
chr8:38337305|38348215	chr8	38337305	38348215	2	2_2_0	171	0.023	n/a	/n/a	-	SRR12794723.35250638,SRR12794723.40018884,	NSD3	3	163,72,719
chr8:38347497|38348215	chr8	38347497	38348215	13	7_7_1	65	0.286	n/a	/n/a	-	SRR12794723.4357308,SRR12794723.11206729,SRR12794723.11206827,SRR12794723.14957584,SRR12794723.14957909,SRR12794723.17360477,SRR12794723.21882603,SRR12794723.28296590,SRR12794723.28650531,SRR12794723.35741181,SRR12794723.40349162,SRR12794723.49390632,SRR12794723.45215718,	NSD3	1	719
chr8:38819522|38820635	chr8	38819522	38820635	3	3_3_0	274	0.021	n/a	/n/a	+	SRR12794723.6661393,SRR12794723.25659988,SRR12794723.36493478,	TACC1	1	1114
chr8:38836162|38838546	chr8	38836162	38838546	5	5_3_2	284	0.034	n/a	/n/a	+	SRR12794723.943758,SRR12794723.27015500,SRR12794723.37774290,SRR12794723.47972154,SRR12794723.48846598,	TACC1	2	126,77
chr8:38935994|38946221	chr8	38935994	38946221	2	1_1_1	246	0.016	n/a	/n/a	+	SRR12794723.5393542,SRR12794723.14669701,	PLEKHA2	3	57,49,98
chr8:38943789|38946221	chr8	38943789	38946221	7	3_6_2	225	0.059	n/a	/n/a	+	SRR12794723.2291551,SRR12794723.4906771,SRR12794723.26123832,SRR12794723.40110988,SRR12794723.48632662,SRR12794723.11576655,SRR12794723.11576876,	PLEKHA2	2	49,98
chr8:39021643|39023325	chr8	39021643	39023325	3	1_3_0	92	0.061	n/a	/n/a	+	SRR12794723.13569555,SRR12794723.31917554,SRR12794723.37168156,	ADAM9	2	72,170
chr8:39090047|39091346	chr8	39090047	39091346	3	3_2_0	50	0.107	n/a	/n/a	+	SRR12794723.9119693,SRR12794723.16052335,SRR12794723.9124415,	ADAM9	2	142,88
chr8:42325970|42329214	chr8	42325970	42329214	11	7_4_4	231	0.087	n/a	/n/a	+	SRR12794723.22716110,SRR12794723.34574065,SRR12794723.36504163,SRR12794723.36504389,SRR12794723.39293762,SRR12794723.43291157,SRR12794723.44594361,SRR12794723.48115258,SRR12794723.10122996,SRR12794723.12714754,SRR12794723.33839167,	IKBKB	2	128,91
chr8:42344953|42352568	chr8	42344953	42352568	8	3_4_7	181	0.081	n/a	/n/a	+	SRR12794723.7700843,SRR12794723.14105154,SRR12794723.18435881,SRR12794723.18437739,SRR12794723.35616473,SRR12794723.37609535,SRR12794723.39986501,SRR12794723.47305682,	POLB	4	67,75,59,50
chr8:42344953|42357392	chr8	42344953	42357392	6	1_3_4	200	0.057	n/a	/n/a	+	SRR12794723.15230085,SRR12794723.15230809,SRR12794723.19525476,SRR12794723.19530848,SRR12794723.40468098,SRR12794723.43918574,	POLB	7	67,75,59,50,52,55,73
chr8:42401788|42403461	chr8	42401788	42403461	4	3_3_0	85	0.086	n/a	/n/a	+	SRR12794723.22017689,SRR12794723.36816442,SRR12794723.46951181,SRR12794723.48906873,	VDAC3	2	228,151
chr8:42861745|42865489	chr8	42861745	42865489	2	2_1_1	27	0.129	n/a	/n/a	-	SRR12794723.15272889,SRR12794723.34039465,	RNF170	2	111,74
chr8:42906173|42930172	chr8	42906173	42930172	2	2_0_2	125	0.031	n/a	/n/a	+	SRR12794723.2908703,SRR12794723.38172027,	HOOK3	3	86,73,51
chr8:42906173|42943445	chr8	42906173	42943445	12	6_7_2	105	0.186	n/a	/n/a	+	SRR12794723.7589256,SRR12794723.8056105,SRR12794723.8056152,SRR12794723.10557637,SRR12794723.28709519,SRR12794723.36043206,SRR12794723.38189272,SRR12794723.38589369,SRR12794723.39011019,SRR12794723.49168243,SRR12794723.13742441,SRR12794723.33783784,	HOOK3	4	86,73,51,133
chr8:42925557|42943445	chr8	42925557	42943445	2	2_2_0	120	0.032	n/a	/n/a	+	SRR12794723.9992605,SRR12794723.41727384,	HOOK3	3	73,51,133
chr8:42957094|42964474	chr8	42957094	42964474	14	6_10_3	185	0.131	n/a	/n/a	+	SRR12794723.5538676,SRR12794723.7323851,SRR12794723.7325901,SRR12794723.7828422,SRR12794723.9240766,SRR12794723.9585557,SRR12794723.11759581,SRR12794723.24907412,SRR12794723.25577691,SRR12794723.25578986,SRR12794723.32202324,SRR12794723.34034437,SRR12794723.41703008,SRR12794723.30732466,	HOOK3	3	63,84,164
