circRNA_ID	chr	circRNA_start	circRNA_end	X.junction_reads	SM_MS_SMS	X.non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID	gene_name	exon_count	exon_sizes
chr3:172247533|172251541	chr3	172247533	172251541	97	52_50_0	232	0.455	n/a	/n/a	+	SRR12794698.1390875,SRR12794698.1988791,SRR12794698.1988877,SRR12794698.2277239,SRR12794698.4817773,SRR12794698.6486612,SRR12794698.6488177,SRR12794698.7866909,SRR12794698.8898867,SRR12794698.9750366,SRR12794698.10700794,SRR12794698.11221270,SRR12794698.11221603,SRR12794698.11241502,SRR12794698.11331861,SRR12794698.11366078,SRR12794698.12737913,SRR12794698.15739010,SRR12794698.16131704,SRR12794698.16131747,SRR12794698.16569659,SRR12794698.17076534,SRR12794698.17546323,SRR12794698.18834331,SRR12794698.20265512,SRR12794698.20292162,SRR12794698.20517938,SRR12794698.20737961,SRR12794698.21004094,SRR12794698.21004095,SRR12794698.21391607,SRR12794698.21737148,SRR12794698.21739347,SRR12794698.21982942,SRR12794698.22415030,SRR12794698.22559222,SRR12794698.24814897,SRR12794698.25578434,SRR12794698.26415389,SRR12794698.27056982,SRR12794698.28094623,SRR12794698.29116212,SRR12794698.29459940,SRR12794698.30394122,SRR12794698.30394140,SRR12794698.32599243,SRR12794698.33073456,SRR12794698.33082056,SRR12794698.33082351,SRR12794698.33346057,SRR12794698.33592818,SRR12794698.34301729,SRR12794698.35575113,SRR12794698.35575867,SRR12794698.36071545,SRR12794698.36074505,SRR12794698.36229864,SRR12794698.37367728,SRR12794698.37981403,SRR12794698.38658053,SRR12794698.38706700,SRR12794698.38711576,SRR12794698.39577499,SRR12794698.39651864,SRR12794698.39651947,SRR12794698.39798355,SRR12794698.39987360,SRR12794698.40648310,SRR12794698.42978150,SRR12794698.43433825,SRR12794698.46765520,SRR12794698.46767381,SRR12794698.47436243,SRR12794698.47872267,SRR12794698.48410774,SRR12794698.48411609,SRR12794698.48997366,SRR12794698.66405,SRR12794698.1740595,SRR12794698.3058693,SRR12794698.5922902,SRR12794698.5923275,SRR12794698.12451081,SRR12794698.15743377,SRR12794698.22427136,SRR12794698.28208845,SRR12794698.28619399,SRR12794698.29575377,SRR12794698.29575600,SRR12794698.30588512,SRR12794698.35088007,SRR12794698.35518191,SRR12794698.35518343,SRR12794698.35518491,SRR12794698.35998583,SRR12794698.38595051,SRR12794698.41233247,	FNDC3B	2	244,282
chr3:172247533|172285984	chr3	172247533	172285984	10	6_2_0	254	0.073	n/a	/n/a	+	SRR12794698.10577381,SRR12794698.28473474,SRR12794698.9288922,SRR12794698.12658162,SRR12794698.25989918,SRR12794698.27052041,SRR12794698.33526185,SRR12794698.37165375,SRR12794698.40632892,SRR12794698.42654068,	FNDC3B	3	244,282,59
chr3:172251260|172298787	chr3	172251260	172298787	3	3_1_2	275	0.021	n/a	/n/a	+	SRR12794698.31618854,SRR12794698.37182000,SRR12794698.42564796,	FNDC3B	4	282,59,152,60
chr3:172285926|172310881	chr3	172285926	172310881	6	2_1_3	270	0.043	n/a	/n/a	+	SRR12794698.3409330,SRR12794698.26573069,SRR12794698.28049311,SRR12794698.30246804,SRR12794698.30246907,SRR12794698.48525359,	FNDC3B	5	59,152,60,139,54
chr3:172295363|172310881	chr3	172295363	172310881	3	1_1_2	302	0.019	n/a	/n/a	+	SRR12794698.27888562,SRR12794698.5822311,SRR12794698.16874007,	FNDC3B	4	152,60,139,54
chr3:172362633|172381093	chr3	172362633	172381093	10	7_7_0	211	0.087	n/a	/n/a	+	SRR12794698.9906953,SRR12794698.9906977,SRR12794698.10985434,SRR12794698.14725674,SRR12794698.28187876,SRR12794698.28188136,SRR12794698.29884820,SRR12794698.29884821,SRR12794698.40319285,SRR12794698.44660069,	FNDC3B	3	213,167,128
chr3:179203544|179204588	chr3	179203544	179204588	6	5_2_4	136	0.081	n/a	/n/a	+	SRR12794698.7617416,SRR12794698.14138148,SRR12794698.17828351,SRR12794698.25060751,SRR12794698.35076291,SRR12794698.5314492,	PIK3CA	2	246,86
chr3:179378341|179386629	chr3	179378341	179386629	4	3_4_1	31	0.205	n/a	/n/a	+	SRR12794698.13057578,SRR12794698.13530208,SRR12794698.15564979,SRR12794698.44662338,	MFN1	4	103,230,153,197
chr3:179413412|179419505	chr3	179413412	179419505	3	3_3_0	184	0.032	n/a	/n/a	-	SRR12794698.249506,SRR12794698.15518185,SRR12794698.48621400,	GNB4	5	202,67,163,64,107
chr3:179592644|179601790	chr3	179592644	179601790	3	3_1_2	104	0.055	n/a	/n/a	-	SRR12794698.5504741,SRR12794698.11881673,SRR12794698.41916258,	MRPL47	4	96,131,97,61
chr3:179764002|179765848	chr3	179764002	179765848	3	2_2_0	8	0.429	n/a	/n/a	+	SRR12794698.1397783,SRR12794698.16556459,SRR12794698.16557103,	USP13	2	167,154
chr3:180933334|180935231	chr3	180933334	180935231	4	1_2_3	36	0.182	n/a	/n/a	+	SRR12794698.2455140,SRR12794698.10327030,SRR12794698.18077226,SRR12794698.49108820,	FXR1	2	53,94
chr3:180947865|180951468	chr3	180947865	180951468	2	0_2_1	76	0.05	n/a	/n/a	+	SRR12794698.3594574,SRR12794698.38260234,	FXR1	5	72,149,94,117,171
chr3:180947865|180949343	chr3	180947865	180949343	5	5_2_3	73	0.12	n/a	/n/a	+	SRR12794698.4986049,SRR12794698.9392312,SRR12794698.22695256,SRR12794698.24456836,SRR12794698.48993525,	FXR1	4	72,149,94,117
chr3:180968051|180970358	chr3	180968051	180970358	5	3_4_0	213	0.045	n/a	/n/a	+	SRR12794698.789453,SRR12794698.21296273,SRR12794698.34575579,SRR12794698.34575590,SRR12794698.48297904,	FXR1	2	204,201
chr3:182820260|182829752	chr3	182820260	182829752	2	2_1_1	290	0.014	n/a	/n/a	+	SRR12794698.19212570,SRR12794698.23431103,	ATP11B	3	117,90,81
chr3:182884753|182898772	chr3	182884753	182898772	2	2_2_0	338	0.012	n/a	/n/a	+	SRR12794698.4326295,SRR12794698.38402024,	ATP11B	7	146,60,128,139,66,104,166
chr3:182884753|182913994	chr3	182884753	182913994	6	4_4_1	316	0.037	n/a	/n/a	+	SRR12794698.1605074,SRR12794698.1606970,SRR12794698.16016218,SRR12794698.21302544,SRR12794698.37930199,SRR12794698.23514985,	ATP11B	8	146,60,128,139,66,104,166,134
chr3:182884753|182887713	chr3	182884753	182887713	10	9_9_0	316	0.06	n/a	/n/a	+	SRR12794698.3833537,SRR12794698.7925005,SRR12794698.14210626,SRR12794698.14666991,SRR12794698.14939053,SRR12794698.21686847,SRR12794698.29031735,SRR12794698.31275602,SRR12794698.34549669,SRR12794698.34550647,	ATP11B	3	146,60,128
chr3:182961226|182965753	chr3	182961226	182965753	6	5_4_0	54	0.182	n/a	/n/a	-	SRR12794698.2411629,SRR12794698.18346206,SRR12794698.40340824,SRR12794698.49072281,SRR12794698.49072564,SRR12794698.49074491,	DCUN1D1	3	131,169,217
chr3:183070999|183072487	chr3	183070999	183072487	2	1_2_1	80	0.048	n/a	/n/a	-	SRR12794698.14966080,SRR12794698.18484245,	MCCC1	3	122,148,122
chr3:183070999|183071357	chr3	183070999	183071357	8	6_8_0	86	0.157	n/a	/n/a	-	SRR12794698.340315,SRR12794698.11654685,SRR12794698.17218453,SRR12794698.23997398,SRR12794698.29802669,SRR12794698.35332001,SRR12794698.32263635,SRR12794698.44667154,	MCCC1	2	122,148
chr3:183086693|183092545	chr3	183086693	183092545	4	1_3_2	49	0.14	n/a	/n/a	-	SRR12794698.1616346,SRR12794698.41967028,SRR12794698.10152349,SRR12794698.15620031,	MCCC1	2	96,137
chr3:183205876|183207823	chr3	183205876	183207823	5	0_2_1	1	0.909	n/a	/n/a	-	SRR12794698.39515170,SRR12794698.44349666,SRR12794698.44349667,SRR12794698.8654842,SRR12794698.8654890,	MCF2L2	3	79,93,216
chr3:183775915|183777700	chr3	183775915	183777700	4	2_2_0	35	0.186	n/a	/n/a	+	SRR12794698.7751909,SRR12794698.24492311,SRR12794698.24492386,SRR12794698.24492692,	YEATS2	2	209,159
chr3:183775915|183790980	chr3	183775915	183790980	3	3_3_0	22	0.214	n/a	/n/a	+	SRR12794698.692935,SRR12794698.16791675,SRR12794698.30150299,	YEATS2	4	209,159,177,184
chr3:183840570|183868060	chr3	183840570	183868060	2	2_2_0	86	0.044	n/a	/n/a	-	SRR12794698.919882,SRR12794698.42286556,	PARL	5	71,96,49,141,196
chr3:183977517|183978651	chr3	183977517	183978651	3	1_2_1	54	0.1	n/a	/n/a	-	SRR12794698.5220227,SRR12794698.30166740,SRR12794698.30166741,	ABCC5	2	108,149
chr3:184244601|184245812	chr3	184244601	184245812	2	2_2_0	28	0.125	n/a	/n/a	-	SRR12794698.8896050,SRR12794698.29764189,	ALG3	4	121,161,148,100
chr3:184826163|184834742	chr3	184826163	184834742	2	2_2_0	327	0.012	n/a	/n/a	+	SRR12794698.3076386,SRR12794698.46675988,	VPS8	3	69,131,94
chr3:184849071|184870805	chr3	184849071	184870805	2	2_1_1	307	0.013	n/a	/n/a	+	SRR12794698.31048037,SRR12794698.37034743,	VPS8	13	125,87,68,154,60,108,81,171,75,36,91,47,90
chr3:184885957|184900972	chr3	184885957	184900972	2	2_0_2	151	0.026	n/a	/n/a	+	SRR12794698.8112492,SRR12794698.26978640,	VPS8	4	200,223,90,52
chr3:184886110|184900972	chr3	184886110	184900972	7	1_4_6	249	0.053	n/a	/n/a	+	SRR12794698.6107253,SRR12794698.8597261,SRR12794698.12385951,SRR12794698.33847865,SRR12794698.43586442,SRR12794698.2843339,SRR12794698.9629019,	VPS8	4	47,223,90,52
chr3:184913519|184940243	chr3	184913519	184940243	3	1_0_2	213	0.027	n/a	/n/a	+	SRR12794698.21141877,SRR12794698.11014188,SRR12794698.22055534,	VPS8	11	43,73,120,72,120,57,83,85,99,90,47
chr3:184924862|184930568	chr3	184924862	184930568	6	2_2_2	241	0.047	n/a	/n/a	+	SRR12794698.955896,SRR12794698.38013924,SRR12794698.47525421,SRR12794698.47525854,SRR12794698.47526473,SRR12794698.47528333,	VPS8	5	120,57,83,85,99
chr3:184924862|185024389	chr3	184924862	185024389	3	2_0_2	201	0.029	n/a	/n/a	+	SRR12794698.4916233,SRR12794698.8690622,SRR12794698.39836098,	VPS8	17	120,57,83,85,99,90,47,148,90,43,104,82,83,81,170,166,54
chr3:184924862|184928533	chr3	184924862	184928533	2	2_2_0	219	0.018	n/a	/n/a	+	SRR12794698.30276024,SRR12794698.42877140,	VPS8	3	120,57,83
chr3:184936246|184957521	chr3	184936246	184957521	3	2_2_1	227	0.026	n/a	/n/a	+	SRR12794698.18686,SRR12794698.14300244,SRR12794698.12629702,	VPS8	3	90,47,148
chr3:184957374|184999861	chr3	184957374	184999861	2	2_2_0	182	0.022	n/a	/n/a	+	SRR12794698.36898382,SRR12794698.38546133,	VPS8	9	148,90,43,104,82,83,81,170,166
chr3:185598412|185626393	chr3	185598412	185626393	5	1_1_1	92	0.098	n/a	/n/a	+	SRR12794698.9343535,SRR12794698.9343614,SRR12794698.8700062,SRR12794698.8700172,SRR12794698.8700188,	SENP2	14	134,67,91,169,104,95,52,64,177,132,204,80,85,96
chr3:185617480|185624082	chr3	185617480	185624082	2	2_1_1	100	0.038	n/a	/n/a	+	SRR12794698.29692636,SRR12794698.44289134,	SENP2	4	132,204,80,85
chr3:185921104|185922126	chr3	185921104	185922126	5	3_4_1	279	0.035	n/a	/n/a	-	SRR12794698.2251707,SRR12794698.18303342,SRR12794698.18573654,SRR12794698.40330110,SRR12794698.40331890,	TRA2B	2	84,116
chr3:185921104|185923984	chr3	185921104	185923984	6	3_4_0	227	0.05	n/a	/n/a	-	SRR12794698.3863248,SRR12794698.3863541,SRR12794698.3863775,SRR12794698.35165681,SRR12794698.37178281,SRR12794698.15605469,	TRA2B	3	84,116,189
chr3:186297421|186306977	chr3	186297421	186306977	2	0_2_2	33	0.108	n/a	/n/a	-	SRR12794698.3599542,SRR12794698.11762762,	DGKG	3	63,166,77
chr3:186784564|186786051	chr3	186784564	186786051	3	2_3_0	497	0.012	n/a	/n/a	+	SRR12794698.6543005,SRR12794698.19109191,SRR12794698.19803368,	EIF4A2	3	133,140,169
chr3:193657080|193667280	chr3	193657080	193667280	3	3_1_1	148	0.039	n/a	/n/a	+	SRR12794698.21685468,SRR12794698.25137725,SRR12794698.10678088,	OPA1	7	153,109,80,141,117,94,111
chr3:195295708|195302174	chr3	195295708	195302174	6	4_4_0	623	0.019	n/a	/n/a	-	SRR12794698.8644829,SRR12794698.13218949,SRR12794698.27438436,SRR12794698.27438642,SRR12794698.31102833,SRR12794698.40509405,	ACAP2	4	185,92,70,209
chr3:195301575|195302174	chr3	195301575	195302174	4	0_3_2	523	0.015	n/a	/n/a	-	SRR12794698.12732459,SRR12794698.6084030,SRR12794698.17138751,SRR12794698.39973491,	ACAP2	2	70,209
chr3:195326885|195345317	chr3	195326885	195345317	4	2_2_4	687	0.012	n/a	/n/a	-	SRR12794698.12380402,SRR12794698.14566492,SRR12794698.19971702,SRR12794698.27539363,	ACAP2	5	75,96,45,184,59
chr3:195342471|195345317	chr3	195342471	195345317	7	3_2_3	713	0.019	n/a	/n/a	-	SRR12794698.2445236,SRR12794698.2446241,SRR12794698.18132949,SRR12794698.40959674,SRR12794698.5689421,SRR12794698.18132963,SRR12794698.21488077,	ACAP2	2	184,59
chr3:195381009|195392147	chr3	195381009	195392147	39	13_12_31	570	0.12	n/a	/n/a	-	SRR12794698.613942,SRR12794698.4107916,SRR12794698.6432173,SRR12794698.6561179,SRR12794698.6561678,SRR12794698.9574037,SRR12794698.10774386,SRR12794698.13005780,SRR12794698.14516617,SRR12794698.15181814,SRR12794698.15893311,SRR12794698.15893463,SRR12794698.17486740,SRR12794698.17727900,SRR12794698.19661926,SRR12794698.20152885,SRR12794698.22213093,SRR12794698.24766024,SRR12794698.25898322,SRR12794698.26713761,SRR12794698.28176506,SRR12794698.29064409,SRR12794698.29064859,SRR12794698.29346068,SRR12794698.30219654,SRR12794698.30526609,SRR12794698.31257993,SRR12794698.32509998,SRR12794698.33963240,SRR12794698.39140726,SRR12794698.40705878,SRR12794698.41353532,SRR12794698.44555380,SRR12794698.44555395,SRR12794698.5838197,SRR12794698.6436347,SRR12794698.8419797,SRR12794698.16420324,SRR12794698.40452728,	ACAP2	3	54,120,58
chr3:196055080|196060247	chr3	196055080	196060247	2	2_1_1	106	0.036	n/a	/n/a	-	SRR12794698.14247537,SRR12794698.23635943,	TFRC	4	222,82,59,68
chr3:196361844|196362687	chr3	196361844	196362687	2	2_2_0	141	0.028	n/a	/n/a	-	SRR12794698.33871397,SRR12794698.46637522,	UBXN7	2	80,394
chr3:196362294|196362687	chr3	196362294	196362687	2	2_2_0	109	0.035	n/a	/n/a	-	SRR12794698.10151901,SRR12794698.20979444,	UBXN7	1	394
chr3:196391813|196403019	chr3	196391813	196403019	139	52_28_41	137	0.67	n/a	/n/a	-	SRR12794698.42600,SRR12794698.175570,SRR12794698.587687,SRR12794698.965552,SRR12794698.1480028,SRR12794698.1547669,SRR12794698.2053427,SRR12794698.2102262,SRR12794698.2116433,SRR12794698.2577865,SRR12794698.2723752,SRR12794698.4271415,SRR12794698.4274411,SRR12794698.4274435,SRR12794698.4557455,SRR12794698.4964190,SRR12794698.5547915,SRR12794698.5841255,SRR12794698.6096126,SRR12794698.6096140,SRR12794698.7696136,SRR12794698.8082196,SRR12794698.8082538,SRR12794698.8143277,SRR12794698.8895961,SRR12794698.8991114,SRR12794698.9236753,SRR12794698.9236820,SRR12794698.9284829,SRR12794698.11208086,SRR12794698.11208263,SRR12794698.11675574,SRR12794698.12604190,SRR12794698.12816176,SRR12794698.13142602,SRR12794698.13584124,SRR12794698.13586234,SRR12794698.13586324,SRR12794698.13925352,SRR12794698.14981624,SRR12794698.15599374,SRR12794698.16032602,SRR12794698.16033663,SRR12794698.16044359,SRR12794698.17117966,SRR12794698.17324824,SRR12794698.18350838,SRR12794698.18760152,SRR12794698.19145962,SRR12794698.19697477,SRR12794698.19697659,SRR12794698.19771320,SRR12794698.19981052,SRR12794698.20372209,SRR12794698.20501240,SRR12794698.20501789,SRR12794698.20502223,SRR12794698.21317062,SRR12794698.22048205,SRR12794698.22142242,SRR12794698.22319672,SRR12794698.23395370,SRR12794698.23427816,SRR12794698.23571171,SRR12794698.23571727,SRR12794698.23908707,SRR12794698.23947215,SRR12794698.24297671,SRR12794698.25797394,SRR12794698.25943439,SRR12794698.25963980,SRR12794698.26746857,SRR12794698.26825363,SRR12794698.27297450,SRR12794698.28748337,SRR12794698.28749380,SRR12794698.28888007,SRR12794698.29156022,SRR12794698.29312512,SRR12794698.30134361,SRR12794698.30832335,SRR12794698.31930437,SRR12794698.32506400,SRR12794698.32640062,SRR12794698.32895890,SRR12794698.33280592,SRR12794698.33793885,SRR12794698.35535543,SRR12794698.36057431,SRR12794698.36436787,SRR12794698.36436835,SRR12794698.36437002,SRR12794698.36949633,SRR12794698.37113065,SRR12794698.38013253,SRR12794698.38375111,SRR12794698.40324194,SRR12794698.40702059,SRR12794698.40991520,SRR12794698.41487996,SRR12794698.42344139,SRR12794698.43252065,SRR12794698.43841585,SRR12794698.44117028,SRR12794698.44887718,SRR12794698.44920467,SRR12794698.45609349,SRR12794698.45609390,SRR12794698.45609439,SRR12794698.45860388,SRR12794698.46702201,SRR12794698.47395141,SRR12794698.48048636,SRR12794698.48221884,SRR12794698.49091053,SRR12794698.49091103,SRR12794698.49094393,SRR12794698.1021203,SRR12794698.1021281,SRR12794698.7487853,SRR12794698.8517087,SRR12794698.9008063,SRR12794698.10013323,SRR12794698.13996487,SRR12794698.16731492,SRR12794698.21352597,SRR12794698.21549102,SRR12794698.21549342,SRR12794698.21549735,SRR12794698.21782694,SRR12794698.27689245,SRR12794698.28232445,SRR12794698.29484480,SRR12794698.29711400,SRR12794698.29712314,SRR12794698.38044870,SRR12794698.43111976,SRR12794698.44620916,SRR12794698.44630604,	UBXN7	3	113,66,68
chr3:196483770|196488683	chr3	196483770	196488683	3	1_1_1	117	0.049	n/a	/n/a	-	SRR12794698.22068276,SRR12794698.22068277,SRR12794698.12849664,	RNF168	3	122,180,77
chr3:196487399|196488683	chr3	196487399	196488683	24	18_13_4	120	0.286	n/a	/n/a	-	SRR12794698.77538,SRR12794698.2837349,SRR12794698.3182675,SRR12794698.10068498,SRR12794698.12032422,SRR12794698.14054616,SRR12794698.15757985,SRR12794698.16068540,SRR12794698.18574451,SRR12794698.23144739,SRR12794698.26138870,SRR12794698.29108399,SRR12794698.30275187,SRR12794698.36171679,SRR12794698.36729107,SRR12794698.37469221,SRR12794698.39745407,SRR12794698.40522952,SRR12794698.40525055,SRR12794698.41369356,SRR12794698.44534754,SRR12794698.47799946,SRR12794698.48245200,SRR12794698.16891162,	RNF168	2	180,77
chr3:196806579|196812851	chr3	196806579	196812851	16	9_11_4	43	0.427	n/a	/n/a	+	SRR12794698.2114288,SRR12794698.2668416,SRR12794698.5556702,SRR12794698.11065563,SRR12794698.11074407,SRR12794698.11698447,SRR12794698.34325329,SRR12794698.36567029,SRR12794698.36567041,SRR12794698.39351210,SRR12794698.42008246,SRR12794698.42626016,SRR12794698.46634524,SRR12794698.47215628,SRR12794698.30266624,SRR12794698.30759143,	PAK2	5	108,133,64,49,113
chr3:196806579|196807914	chr3	196806579	196807914	7	5_5_0	33	0.298	n/a	/n/a	+	SRR12794698.10848590,SRR12794698.22213221,SRR12794698.26637577,SRR12794698.32253437,SRR12794698.32254324,SRR12794698.32254857,SRR12794698.41540839,	PAK2	2	108,133
chr3:196814451|196818156	chr3	196814451	196818156	4	2_2_0	38	0.174	n/a	/n/a	+	SRR12794698.10938160,SRR12794698.43810787,SRR12794698.48427232,SRR12794698.48427265,	PAK2	2	118,100
chr3:197130527|197149796	chr3	197130527	197149796	5	3_3_0	98	0.093	n/a	/n/a	-	SRR12794698.22430732,SRR12794698.27969825,SRR12794698.41594466,SRR12794698.41595159,SRR12794698.41595775,	DLG1	6	145,137,170,125,51,54
chr3:197136542|197149796	chr3	197136542	197149796	5	4_2_2	86	0.104	n/a	/n/a	-	SRR12794698.5318948,SRR12794698.5318973,SRR12794698.15503770,SRR12794698.15577780,SRR12794698.48147098,	DLG1	5	137,170,125,51,54
chr3:197756426|197770244	chr3	197756426	197770244	3	2_2_0	178	0.033	n/a	/n/a	+	SRR12794698.25456343,SRR12794698.47246523,SRR12794698.47247596,	FYTTD1	3	132,149,113
chr3:197814908|197820430	chr3	197814908	197820430	22	14_9_6	106	0.293	n/a	/n/a	+	SRR12794698.1689176,SRR12794698.1702856,SRR12794698.4200346,SRR12794698.5747724,SRR12794698.5749423,SRR12794698.5749916,SRR12794698.8412900,SRR12794698.12792492,SRR12794698.17439415,SRR12794698.19082174,SRR12794698.19082264,SRR12794698.19318495,SRR12794698.19631857,SRR12794698.22252195,SRR12794698.24108004,SRR12794698.30930646,SRR12794698.32792273,SRR12794698.38200126,SRR12794698.41148824,SRR12794698.42081385,SRR12794698.45123888,SRR12794698.39362797,	LRCH3	3	145,127,106
chr3:197814908|197832317	chr3	197814908	197832317	3	3_2_1	108	0.053	n/a	/n/a	+	SRR12794698.5680348,SRR12794698.23676472,SRR12794698.43129480,	LRCH3	7	145,127,106,137,110,94,121
chr3:197814908|197817302	chr3	197814908	197817302	5	2_2_0	102	0.089	n/a	/n/a	+	SRR12794698.492681,SRR12794698.12454335,SRR12794698.12454378,SRR12794698.15986511,SRR12794698.15986539,	LRCH3	2	145,127
chr3:197817176|197820430	chr3	197817176	197820430	3	1_2_1	102	0.056	n/a	/n/a	+	SRR12794698.31843785,SRR12794698.31844043,SRR12794698.34742208,	LRCH3	2	127,106
chr3:197830770|197839397	chr3	197830770	197839397	8	2_3_4	125	0.113	n/a	/n/a	+	SRR12794698.32984979,SRR12794698.33816882,SRR12794698.44261060,SRR12794698.44261794,SRR12794698.44262288,SRR12794698.21649853,SRR12794698.31596682,SRR12794698.31623861,	LRCH3	4	94,121,149,77
chr3:197830770|197866219	chr3	197830770	197866219	3	2_1_2	101	0.056	n/a	/n/a	+	SRR12794698.6046304,SRR12794698.36565856,SRR12794698.20159308,	LRCH3	11	94,121,149,77,52,150,60,54,72,49,108
chr3:197865423|197875775	chr3	197865423	197875775	38	9_10_24	51	0.598	n/a	/n/a	+	SRR12794698.1629095,SRR12794698.2477824,SRR12794698.2633073,SRR12794698.2975443,SRR12794698.2989539,SRR12794698.4452752,SRR12794698.8508204,SRR12794698.8527305,SRR12794698.9110912,SRR12794698.9753989,SRR12794698.11974551,SRR12794698.13700267,SRR12794698.14879540,SRR12794698.20437782,SRR12794698.20457451,SRR12794698.20755091,SRR12794698.21258421,SRR12794698.21507789,SRR12794698.26597429,SRR12794698.26597601,SRR12794698.45301422,SRR12794698.47695110,SRR12794698.47863080,SRR12794698.1825715,SRR12794698.2389032,SRR12794698.3232011,SRR12794698.3232684,SRR12794698.7811136,SRR12794698.7811859,SRR12794698.15426891,SRR12794698.25265436,SRR12794698.30392839,SRR12794698.30935459,SRR12794698.38012962,SRR12794698.39922983,SRR12794698.43111382,SRR12794698.44401620,SRR12794698.46254533,	LRCH3	5	49,108,119,138,78
chr3:197865423|197866219	chr3	197865423	197866219	3	1_0_2	66	0.083	n/a	/n/a	+	SRR12794698.44426553,SRR12794698.29653783,SRR12794698.43237779,	LRCH3	2	49,108
chr3:197865423|197871462	chr3	197865423	197871462	5	0_4_3	60	0.143	n/a	/n/a	+	SRR12794698.17361113,SRR12794698.44212970,SRR12794698.44337728,SRR12794698.36154469,SRR12794698.36154576,	LRCH3	4	49,108,119,138
chr3:197866112|197871462	chr3	197866112	197871462	2	0_2_2	74	0.051	n/a	/n/a	+	SRR12794698.14916430,SRR12794698.48832671,	LRCH3	3	108,119,138
chr19:325635|336173	chr19	325635	336173	3	0_2_2	15	0.286	n/a	/n/a	-	SRR12794698.8050938,SRR12794698.19111493,SRR12794698.47999925,	MIER2	6	70,92,124,126,143,91
chr19:1032392|1032696	chr19	1032392	1032696	39	18_24_5	637	0.109	n/a	/n/a	+	SRR12794698.2081508,SRR12794698.3737548,SRR12794698.5816827,SRR12794698.6519716,SRR12794698.8302626,SRR12794698.8839801,SRR12794698.9241086,SRR12794698.10250012,SRR12794698.11966890,SRR12794698.12472750,SRR12794698.13096271,SRR12794698.13097134,SRR12794698.14830199,SRR12794698.15384792,SRR12794698.21119502,SRR12794698.23292549,SRR12794698.24482118,SRR12794698.29423520,SRR12794698.30587785,SRR12794698.32003270,SRR12794698.34529092,SRR12794698.36294856,SRR12794698.37678422,SRR12794698.40257535,SRR12794698.41904130,SRR12794698.42040245,SRR12794698.42749745,SRR12794698.44177471,SRR12794698.45932496,SRR12794698.46355549,SRR12794698.48161634,SRR12794698.48162258,SRR12794698.12554954,SRR12794698.27887618,SRR12794698.32899115,SRR12794698.41345021,SRR12794698.46420467,SRR12794698.46420894,SRR12794698.48565445,	CNN2	2	67,138
chr19:1147309|1154402	chr19	1147309	1154402	4	2_3_0	154	0.049	n/a	/n/a	-	SRR12794698.18577234,SRR12794698.29252010,SRR12794698.34878973,SRR12794698.43323786,	SBNO2	3	112,74,219
