circRNA_ID	chr	circRNA_start	circRNA_end	X.junction_reads	SM_MS_SMS	X.non_junction_reads	junction_reads_ratio	circRNA_type	gene_id	strand	junction_reads_ID	gene_name	exon_count	exon_sizes
chr14:34862044|34862322	chr14	34862044	34862322	23	18_20_0	475	0.088	n/a	/n/a	-	SRR12794696.163311,SRR12794696.1522859,SRR12794696.3255462,SRR12794696.4449439,SRR12794696.5580662,SRR12794696.9293034,SRR12794696.10424030,SRR12794696.12736902,SRR12794696.17941041,SRR12794696.20561146,SRR12794696.22195699,SRR12794696.22836642,SRR12794696.24076858,SRR12794696.24313564,SRR12794696.31799219,SRR12794696.32207629,SRR12794696.34073864,SRR12794696.44195559,SRR12794696.1531977,SRR12794696.5132839,SRR12794696.5132905,SRR12794696.16115870,SRR12794696.20793201,	BAZ1A	1	279
chr14:35007283|35013902	chr14	35007283	35013902	2	2_2_0	147	0.026	n/a	/n/a	+	SRR12794696.599823,SRR12794696.4321707,	SRP54	6	105,67,58,151,149,101
chr14:35053278|35053451	chr14	35053278	35053451	3	3_3_0	78	0.071	n/a	/n/a	+	SRR12794696.12980539,SRR12794696.34810035,SRR12794696.44487358,	FAM177A1	1	174
chr14:35096558|35108236	chr14	35096558	35108236	2	1_2_1	265	0.015	n/a	/n/a	-	SRR12794696.4186645,SRR12794696.29983925,	PPP2R3C	5	76,56,133,71,98
chr14:35109819|35110629	chr14	35109819	35110629	4	2_1_1	268	0.029	n/a	/n/a	-	SRR12794696.36304571,SRR12794696.41099164,SRR12794696.44907681,SRR12794696.44908385,	PPP2R3C	2	113,105
chr14:35126735|35180777	chr14	35126735	35180777	3	0_3_3	125	0.046	n/a	/n/a	+	SRR12794696.280454,SRR12794696.281034,SRR12794696.21419898,	PRORP	3	48,133,108
chr14:39151746|39159550	chr14	39151746	39159550	6	3_2_3	67	0.152	n/a	/n/a	-	SRR12794696.3941185,SRR12794696.15097548,SRR12794696.19152280,SRR12794696.3430518,SRR12794696.4593876,SRR12794696.4593901,	TRAPPC6B	4	94,84,118,68
chr14:39154211|39158402	chr14	39154211	39158402	4	2_3_2	82	0.089	n/a	/n/a	-	SRR12794696.948153,SRR12794696.23612811,SRR12794696.45920775,SRR12794696.3008276,	TRAPPC6B	2	84,118
chr14:39154211|39159550	chr14	39154211	39159550	2	0_2_2	68	0.056	n/a	/n/a	-	SRR12794696.32132356,SRR12794696.43076859,	TRAPPC6B	3	84,118,68
chr14:39179091|39179462	chr14	39179091	39179462	52	34_31_1	198	0.344	n/a	/n/a	+	SRR12794696.728485,SRR12794696.2957463,SRR12794696.3494379,SRR12794696.6486272,SRR12794696.6487577,SRR12794696.8141746,SRR12794696.9588901,SRR12794696.10159439,SRR12794696.11147523,SRR12794696.14038670,SRR12794696.16919076,SRR12794696.18921373,SRR12794696.18926329,SRR12794696.19539966,SRR12794696.20081151,SRR12794696.20404120,SRR12794696.21340336,SRR12794696.23526977,SRR12794696.24242828,SRR12794696.28121997,SRR12794696.28329998,SRR12794696.31187057,SRR12794696.34498419,SRR12794696.36078581,SRR12794696.36981772,SRR12794696.38606732,SRR12794696.38607863,SRR12794696.40545263,SRR12794696.40545935,SRR12794696.40848620,SRR12794696.40849396,SRR12794696.41557958,SRR12794696.41581691,SRR12794696.42496598,SRR12794696.42496619,SRR12794696.43115314,SRR12794696.44121205,SRR12794696.45068796,SRR12794696.45705215,SRR12794696.45705614,SRR12794696.46576602,SRR12794696.9320492,SRR12794696.16918639,SRR12794696.16918741,SRR12794696.20302767,SRR12794696.20359055,SRR12794696.29512133,SRR12794696.29512199,SRR12794696.37188348,SRR12794696.37891786,SRR12794696.37891964,SRR12794696.37891985,	PNN	2	156,139
chr14:39276934|39279537	chr14	39276934	39279537	65	36_24_7	92	0.586	n/a	/n/a	+	SRR12794696.1604368,SRR12794696.2549621,SRR12794696.2823767,SRR12794696.3507941,SRR12794696.3843145,SRR12794696.5909225,SRR12794696.5910090,SRR12794696.5910239,SRR12794696.6352643,SRR12794696.6503349,SRR12794696.6799330,SRR12794696.6799340,SRR12794696.10181238,SRR12794696.11474779,SRR12794696.12138240,SRR12794696.12138497,SRR12794696.12151260,SRR12794696.12934695,SRR12794696.17749421,SRR12794696.18472155,SRR12794696.19210861,SRR12794696.21123842,SRR12794696.24389586,SRR12794696.25827505,SRR12794696.28393379,SRR12794696.28394385,SRR12794696.32274326,SRR12794696.33308730,SRR12794696.33399254,SRR12794696.33707257,SRR12794696.33762781,SRR12794696.36706257,SRR12794696.38829818,SRR12794696.39891343,SRR12794696.39891952,SRR12794696.41675849,SRR12794696.46846295,SRR12794696.47053717,SRR12794696.47055126,SRR12794696.47116847,SRR12794696.47117528,SRR12794696.47901500,SRR12794696.759203,SRR12794696.6317460,SRR12794696.7349344,SRR12794696.7351540,SRR12794696.8043699,SRR12794696.9582969,SRR12794696.14848776,SRR12794696.14850791,SRR12794696.18668347,SRR12794696.18668945,SRR12794696.19036469,SRR12794696.21509256,SRR12794696.22211279,SRR12794696.24349761,SRR12794696.25157277,SRR12794696.27926161,SRR12794696.29190782,SRR12794696.32856345,SRR12794696.32857440,SRR12794696.34086185,SRR12794696.37976490,SRR12794696.39228581,SRR12794696.45415103,	MIA2	3	132,22,89
chr14:39276934|39295029	chr14	39276934	39295029	2	2_1_1	96	0.04	n/a	/n/a	+	SRR12794696.3690558,SRR12794696.8832479,	MIA2	7	132,22,89,78,111,72,105
chr14:39345904|39348977	chr14	39345904	39348977	3	2_2_0	42	0.125	n/a	/n/a	+	SRR12794696.6299839,SRR12794696.47588792,SRR12794696.47588923,	MIA2	3	123,59,235
chr14:45008913|45032376	chr14	45008913	45032376	2	2_1_0	17	0.19	n/a	/n/a	+	SRR12794696.6017184,SRR12794696.26281391,	TOGARAM1	6	233,101,90,176,154,154
chr14:45217019|45218454	chr14	45217019	45218454	3	2_2_0	222	0.026	n/a	/n/a	-	SRR12794696.273307,SRR12794696.3164253,SRR12794696.26507420,	MIS18BP1	2	161,173
chr14:45242034|45247377	chr14	45242034	45247377	4	2_2_0	136	0.056	n/a	/n/a	-	SRR12794696.2382047,SRR12794696.2382296,SRR12794696.4822377,SRR12794696.4822611,	MIS18BP1	3	485,114,635
chr14:45246743|45247377	chr14	45246743	45247377	4	2_3_0	178	0.043	n/a	/n/a	-	SRR12794696.1381719,SRR12794696.12393828,SRR12794696.17052320,SRR12794696.18474254,	MIS18BP1	1	635
chr14:49602370|49608121	chr14	49602370	49608121	2	1_2_1	21	0.16	n/a	/n/a	+	SRR12794696.10012941,SRR12794696.23170226,	LRR1	3	99,67,722
chr14:49607400|49608121	chr14	49607400	49608121	2	2_2_0	26	0.133	n/a	/n/a	+	SRR12794696.1155885,SRR12794696.2653660,	LRR1	1	722
chr14:49663315|49674427	chr14	49663315	49674427	9	1_3_6	1	0.947	n/a	/n/a	-	SRR12794696.457665,SRR12794696.22382852,SRR12794696.24060103,SRR12794696.25435030,SRR12794696.25435888,SRR12794696.43527179,SRR12794696.37073489,SRR12794696.37073611,SRR12794696.48052549,	POLE2	7	73,49,57,84,75,94,78
chr14:49664626|49665163	chr14	49664626	49665163	2	2_2_0	16	0.2	n/a	/n/a	-	SRR12794696.5338184,SRR12794696.36571999,	POLE2	2	49,57
chr14:49669524|49674427	chr14	49669524	49674427	7	2_3_4	12	0.538	n/a	/n/a	-	SRR12794696.12285677,SRR12794696.12285690,SRR12794696.26129304,SRR12794696.26235695,SRR12794696.26235883,SRR12794696.45956399,SRR12794696.32116807,	POLE2	3	75,94,78
chr14:49709159|49743805	chr14	49709159	49743805	6	0_2_5	14	0.462	n/a	/n/a	+	SRR12794696.22048041,SRR12794696.3878301,SRR12794696.3878502,SRR12794696.27019641,SRR12794696.32079619,SRR12794696.42901255,	KLHDC1	11	71,118,119,79,84,84,59,113,73,85,53
chr14:49709159|49723952	chr14	49709159	49723952	2	1_1_2	23	0.148	n/a	/n/a	+	SRR12794696.2385586,SRR12794696.15253991,	KLHDC1	4	71,118,119,79
chr14:49709159|49725769	chr14	49709159	49725769	5	0_2_2	22	0.312	n/a	/n/a	+	SRR12794696.6408935,SRR12794696.17392773,SRR12794696.22722479,SRR12794696.22722665,SRR12794696.22722694,	KLHDC1	5	71,118,119,79,84
chr14:49709159|49740182	chr14	49709159	49740182	4	1_1_3	15	0.348	n/a	/n/a	+	SRR12794696.41300143,SRR12794696.42140796,SRR12794696.4643123,SRR12794696.20634599,	KLHDC1	10	71,118,119,79,84,84,59,113,73,85
chr14:49799475|49831361	chr14	49799475	49831361	3	1_2_3	150	0.038	n/a	/n/a	-	SRR12794696.486229,SRR12794696.14643392,SRR12794696.42660864,	NEMF	15	50,43,277,121,59,58,113,63,104,89,64,192,209,78,63
chr14:49825867|49831361	chr14	49825867	49831361	28	19_7_22	129	0.303	n/a	/n/a	-	SRR12794696.841554,SRR12794696.1070424,SRR12794696.2808185,SRR12794696.2808244,SRR12794696.2810154,SRR12794696.8304841,SRR12794696.8389151,SRR12794696.15262437,SRR12794696.17080894,SRR12794696.17080923,SRR12794696.17260400,SRR12794696.21839350,SRR12794696.24567460,SRR12794696.25925312,SRR12794696.27261711,SRR12794696.27442503,SRR12794696.30815850,SRR12794696.33036229,SRR12794696.33056025,SRR12794696.33287784,SRR12794696.36416259,SRR12794696.38350817,SRR12794696.38468606,SRR12794696.43101452,SRR12794696.44475382,SRR12794696.47339084,SRR12794696.47534231,SRR12794696.48464706,	NEMF	6	89,64,192,209,78,63
chr14:49832051|49834449	chr14	49832051	49834449	5	0_5_5	127	0.073	n/a	/n/a	-	SRR12794696.24784428,SRR12794696.26705399,SRR12794696.26705420,SRR12794696.29802863,SRR12794696.31304985,	NEMF	4	76,71,74,87
chr14:50138612|50150230	chr14	50138612	50150230	4	4_4_0	483	0.016	n/a	/n/a	-	SRR12794696.20160219,SRR12794696.22383219,SRR12794696.37416195,SRR12794696.42175490,	SOS2	5	173,118,163,120,223
chr14:50145170|50150230	chr14	50145170	50150230	5	3_3_0	409	0.024	n/a	/n/a	-	SRR12794696.9415503,SRR12794696.9685720,SRR12794696.9686053,SRR12794696.28500827,SRR12794696.46313253,	SOS2	3	163,120,223
chr14:50145170|50153173	chr14	50145170	50153173	3	2_2_0	372	0.016	n/a	/n/a	-	SRR12794696.41155564,SRR12794696.41156649,SRR12794696.41156858,	SOS2	4	163,120,223,104
chr14:50145170|50158646	chr14	50145170	50158646	4	2_0_2	382	0.021	n/a	/n/a	-	SRR12794696.18146928,SRR12794696.22760676,SRR12794696.22760723,SRR12794696.22761183,	SOS2	6	163,120,223,104,123,82
chr14:50150008|50150230	chr14	50150008	50150230	32	28_26_0	414	0.134	n/a	/n/a	-	SRR12794696.3228132,SRR12794696.3229284,SRR12794696.3654242,SRR12794696.7318776,SRR12794696.8768151,SRR12794696.13740592,SRR12794696.20094307,SRR12794696.21627963,SRR12794696.21642420,SRR12794696.23752493,SRR12794696.25001300,SRR12794696.25753413,SRR12794696.25859941,SRR12794696.27082209,SRR12794696.27112007,SRR12794696.32377888,SRR12794696.32733009,SRR12794696.32972927,SRR12794696.33406876,SRR12794696.34825620,SRR12794696.35431548,SRR12794696.37179742,SRR12794696.37199043,SRR12794696.38449863,SRR12794696.39757763,SRR12794696.41370223,SRR12794696.42596217,SRR12794696.43163806,SRR12794696.44130037,SRR12794696.46768880,SRR12794696.3424043,SRR12794696.23750989,	SOS2	1	223
chr14:50150008|50153173	chr14	50150008	50153173	12	8_5_4	383	0.059	n/a	/n/a	-	SRR12794696.3606532,SRR12794696.9564204,SRR12794696.14606131,SRR12794696.14606266,SRR12794696.21565475,SRR12794696.26971219,SRR12794696.37069307,SRR12794696.46515239,SRR12794696.46515404,SRR12794696.48635761,SRR12794696.32146808,SRR12794696.45574374,	SOS2	2	223,104
chr14:50153070|50158646	chr14	50153070	50158646	2	1_1_1	462	0.009	n/a	/n/a	-	SRR12794696.30866445,SRR12794696.34926349,	SOS2	3	104,123,82
chr14:50159431|50161609	chr14	50159431	50161609	2	2_2_0	453	0.009	n/a	/n/a	-	SRR12794696.30920102,SRR12794696.32574893,	SOS2	2	656,128
chr14:50200953|50204409	chr14	50200953	50204409	3	2_2_0	284	0.021	n/a	/n/a	-	SRR12794696.3590561,SRR12794696.3590600,SRR12794696.47521423,	SOS2	2	132,126
chr14:50466583|50476306	chr14	50466583	50476306	3	0_1_2	53	0.102	n/a	/n/a	-	SRR12794696.481231,SRR12794696.481551,SRR12794696.8795007,	MAP4K5	5	63,132,73,43,48
chr14:50475077|50486194	chr14	50475077	50486194	3	1_1_3	59	0.092	n/a	/n/a	-	SRR12794696.46014133,SRR12794696.46587658,SRR12794696.29867852,	MAP4K5	6	73,43,48,56,65,91
chr14:51243856|51247220	chr14	51243856	51247220	3	2_2_0	89	0.063	n/a	/n/a	+	SRR12794696.10253866,SRR12794696.27482357,SRR12794696.27483291,	TMX1	3	116,46,129
chr14:51243856|51249765	chr14	51243856	51249765	2	2_0_2	109	0.035	n/a	/n/a	+	SRR12794696.3189887,SRR12794696.13152956,	TMX1	6	116,46,129,46,102,73
chr14:52511240|52544371	chr14	52511240	52544371	6	2_1_2	45	0.211	n/a	/n/a	-	SRR12794696.10262646,SRR12794696.39538602,SRR12794696.39538628,SRR12794696.2491961,SRR12794696.32441432,SRR12794696.33019830,	TXNDC16	8	151,91,107,75,74,83,233,108
chr14:52536719|52544371	chr14	52536719	52544371	6	2_5_3	28	0.3	n/a	/n/a	-	SRR12794696.1343402,SRR12794696.22129812,SRR12794696.22131460,SRR12794696.23185756,SRR12794696.37056108,SRR12794696.42403607,	TXNDC16	5	75,74,83,233,108
chr14:52711101|52711524	chr14	52711101	52711524	2	1_2_0	37	0.098	n/a	/n/a	+	SRR12794696.2717310,SRR12794696.34352373,	PSMC6	2	68,115
chr14:52720861|52721190	chr14	52720861	52721190	3	2_1_0	17	0.261	n/a	/n/a	+	SRR12794696.662031,SRR12794696.34950735,SRR12794696.48362569,	PSMC6	2	121,81
chr14:52756551|52759754	chr14	52756551	52759754	5	2_2_4	85	0.105	n/a	/n/a	+	SRR12794696.40576168,SRR12794696.40895566,SRR12794696.43891750,SRR12794696.46573938,SRR12794696.46574125,	STYX	5	61,37,40,51,73
chr14:52757319|52759754	chr14	52757319	52759754	2	1_1_2	103	0.037	n/a	/n/a	+	SRR12794696.23745962,SRR12794696.27078101,	STYX	4	37,40,51,73
chr14:53091785|53103856	chr14	53091785	53103856	3	2_1_0	82	0.068	n/a	/n/a	-	SRR12794696.27053419,SRR12794696.27053434,SRR12794696.26219854,	DDHD1	4	148,129,21,174
chr14:54408745|54415930	chr14	54408745	54415930	8	3_1_5	2	0.889	n/a	/n/a	+	SRR12794696.23956501,SRR12794696.27957386,SRR12794696.36668564,SRR12794696.38844423,SRR12794696.44004395,SRR12794696.44005140,SRR12794696.7367465,SRR12794696.7369317,	CDKN3	3	45,223,32
chr14:55648025|55648870	chr14	55648025	55648870	5	4_2_2	153	0.061	n/a	/n/a	+	SRR12794696.18628490,SRR12794696.24619258,SRR12794696.27605526,SRR12794696.28537844,SRR12794696.28538139,	KTN1	2	91,69
chr14:55652850|55659703	chr14	55652850	55659703	2	1_1_2	160	0.024	n/a	/n/a	+	SRR12794696.22397006,SRR12794696.40062700,	KTN1	6	91,69,38,91,69,38
chr14:55653017|55658614	chr14	55653017	55658614	2	2_0_2	178	0.022	n/a	/n/a	+	SRR12794696.4627572,SRR12794696.44760247,	KTN1	4	69,38,91,69
chr14:55656042|55661612	chr14	55656042	55661612	2	2_0_1	167	0.023	n/a	/n/a	+	SRR12794696.48711815,SRR12794696.40948724,	KTN1	4	91,69,38,91
chr14:57244165|57247712	chr14	57244165	57247712	4	3_2_0	10	0.444	n/a	/n/a	-	SRR12794696.14684434,SRR12794696.14684496,SRR12794696.39321318,SRR12794696.4535059,	EXOC5	3	195,148,95
chr14:58215205|58223856	chr14	58215205	58223856	3	2_0_2	132	0.043	n/a	/n/a	+	SRR12794696.15390664,SRR12794696.15393488,SRR12794696.30616610,	ACTR10	4	80,36,80,74
chr14:58223622|58223856	chr14	58223622	58223856	2	1_1_2	101	0.038	n/a	/n/a	+	SRR12794696.12054889,SRR12794696.24424937,	ACTR10	2	80,74
chr14:58252119|58257998	chr14	58252119	58257998	2	2_1_1	96	0.04	n/a	/n/a	+	SRR12794696.27955789,SRR12794696.41129620,	PSMA3	3	124,102,74
chr14:58273979|58291707	chr14	58273979	58291707	2	1_1_2	267	0.015	n/a	/n/a	-	SRR12794696.5882245,SRR12794696.13996841,	PSMA3-AS1	3	32,166,73
chr14:58318542|58330169	chr14	58318542	58330169	17	2_10_8	167	0.169	n/a	/n/a	+	SRR12794696.8176748,SRR12794696.9550904,SRR12794696.10793192,SRR12794696.10793542,SRR12794696.10793589,SRR12794696.10794195,SRR12794696.10921833,SRR12794696.20626205,SRR12794696.23335587,SRR12794696.27962667,SRR12794696.29874703,SRR12794696.33506059,SRR12794696.33516210,SRR12794696.37141374,SRR12794696.38275187,SRR12794696.11700089,SRR12794696.34902905,	ARID4A	6	80,95,133,80,77,167
chr14:58410843|58424095	chr14	58410843	58424095	2	2_2_0	26	0.133	n/a	/n/a	-	SRR12794696.15945220,SRR12794696.27333062,	TIMM9	3	96,65,88
chr14:59263441|59291306	chr14	59263441	59291306	7	5_3_1	28	0.333	n/a	/n/a	+	SRR12794696.1015516,SRR12794696.14790296,SRR12794696.14790408,SRR12794696.17340014,SRR12794696.36247177,SRR12794696.36247727,SRR12794696.5418312,	DAAM1	2	220,90
chr14:60282684|60283537	chr14	60282684	60283537	2	1_2_0	250	0.016	n/a	/n/a	+	SRR12794696.31289506,SRR12794696.17052476,	PPM1A	1	854
chr14:60282684|60291454	chr14	60282684	60291454	3	2_0_3	271	0.022	n/a	/n/a	+	SRR12794696.13459267,SRR12794696.19963120,SRR12794696.41177975,	PPM1A	4	854,118,109,58
chr14:60796217|60818847	chr14	60796217	60818847	5	4_2_0	51	0.164	n/a	/n/a	+	SRR12794696.27617905,SRR12794696.27618530,SRR12794696.41488269,SRR12794696.12832362,SRR12794696.30107678,	MNAT1	5	153,74,104,141,126
chr14:61443111|61457679	chr14	61443111	61457679	2	1_2_0	261	0.015	n/a	/n/a	+	SRR12794696.14647706,SRR12794696.46844136,	PRKCH	7	151,35,89,130,128,144,174
chr14:61721509|61721823	chr14	61721509	61721823	9	7_4_3	792	0.022	n/a	/n/a	+	SRR12794696.225677,SRR12794696.1821518,SRR12794696.5434340,SRR12794696.7472971,SRR12794696.7931023,SRR12794696.18923833,SRR12794696.27994230,SRR12794696.36207929,SRR12794696.46159395,	HIF1A	2	146,85
chr14:61726706|61727655	chr14	61726706	61727655	2	1_2_0	867	0.005	n/a	/n/a	+	SRR12794696.44607510,SRR12794696.24643478,	HIF1A	2	113,203
chr14:63977905|63979014	chr14	63977905	63979014	2	2_2_0	331	0.012	n/a	/n/a	+	SRR12794696.18544778,SRR12794696.20961222,	SYNE2	2	113,163
chr14:63998914|64003330	chr14	63998914	64003330	3	3_3_0	310	0.019	n/a	/n/a	+	SRR12794696.1620192,SRR12794696.8051539,SRR12794696.18125908,	SYNE2	4	127,158,148,611
chr14:63998914|64016631	chr14	63998914	64016631	2	2_2_0	265	0.015	n/a	/n/a	+	SRR12794696.1657217,SRR12794696.45332074,	SYNE2	7	127,158,148,611,180,151,159
chr14:63998914|64022863	chr14	63998914	64022863	2	2_2_0	267	0.015	n/a	/n/a	+	SRR12794696.26784326,SRR12794696.37783322,	SYNE2	12	127,158,148,611,180,151,159,162,102,201,172,113
chr14:64167233|64167639	chr14	64167233	64167639	2	2_2_0	204	0.019	n/a	/n/a	+	SRR12794696.26106463,SRR12794696.47333533,	SYNE2	2	155,145
chr14:64186424|64188708	chr14	64186424	64188708	2	2_1_0	265	0.015	n/a	/n/a	+	SRR12794696.86191,SRR12794696.30511482,	SYNE2	2	156,159
chr14:64208758|64210124	chr14	64208758	64210124	2	2_2_0	200	0.02	n/a	/n/a	+	SRR12794696.3152284,SRR12794696.47621017,	SYNE2	3	188,151,183
chr14:64521487|64523402	chr14	64521487	64523402	2	2_2_0	131	0.03	n/a	/n/a	+	SRR12794696.24987898,SRR12794696.37386075,	ZBTB1	1	1916
chr14:65430216|65455718	chr14	65430216	65455718	7	4_3_4	34	0.292	n/a	/n/a	+	SRR12794696.7679006,SRR12794696.23595848,SRR12794696.33518034,SRR12794696.34288798,SRR12794696.1138466,SRR12794696.21726273,SRR12794696.27211271,	FUT8	2	94,98
chr14:65561337|65561766	chr14	65561337	65561766	5	4_3_0	59	0.145	n/a	/n/a	+	SRR12794696.7522101,SRR12794696.7522743,SRR12794696.23639335,SRR12794696.34665891,SRR12794696.36244820,	FUT8	1	430
chr14:65615978|65629606	chr14	65615978	65629606	9	8_7_1	56	0.243	n/a	/n/a	+	SRR12794696.10895004,SRR12794696.13978281,SRR12794696.15508597,SRR12794696.37678473,SRR12794696.39562275,SRR12794696.41614346,SRR12794696.43605363,SRR12794696.39560987,SRR12794696.41600169,	FUT8	3	116,163,115
chr14:65721775|65733381	chr14	65721775	65733381	3	2_3_0	43	0.122	n/a	/n/a	+	SRR12794696.11132450,SRR12794696.30728090,SRR12794696.44465907,	FUT8	3	247,177,151
chr14:65721775|65724323	chr14	65721775	65724323	3	2_2_0	41	0.128	n/a	/n/a	+	SRR12794696.32816559,SRR12794696.33107026,SRR12794696.34512075,	FUT8	2	247,177
chr14:67301389|67303599	chr14	67301389	67303599	7	2_0_4	39	0.264	n/a	/n/a	+	SRR12794696.19529830,SRR12794696.47197623,SRR12794696.24286773,SRR12794696.36280985,SRR12794696.36281204,SRR12794696.36284494,SRR12794696.36286120,	MPP5	4	78,147,162,78
chr14:70946915|70978648	chr14	70946915	70978648	3	2_2_0	325	0.018	n/a	/n/a	+	SRR12794696.10414583,SRR12794696.10415134,SRR12794696.15413582,	PCNX1	5	209,106,46,90,1707
chr14:71011492|71019162	chr14	71011492	71019162	2	0_2_2	436	0.009	n/a	/n/a	+	SRR12794696.19513383,SRR12794696.19514931,	PCNX1	3	58,203,154
chr14:71019009|71036157	chr14	71019009	71036157	4	4_2_2	380	0.021	n/a	/n/a	+	SRR12794696.3656528,SRR12794696.18780908,SRR12794696.41270178,SRR12794696.47286687,	PCNX1	8	154,33,172,111,92,110,106,93
chr14:71026117|71036157	chr14	71026117	71036157	5	5_4_1	353	0.028	n/a	/n/a	+	SRR12794696.5213784,SRR12794696.6920371,SRR12794696.17796146,SRR12794696.41016092,SRR12794696.45139590,	PCNX1	6	172,111,92,110,106,93
chr14:71045133|71057724	chr14	71045133	71057724	7	6_4_0	339	0.04	n/a	/n/a	+	SRR12794696.23811347,SRR12794696.26003949,SRR12794696.26003980,SRR12794696.27124171,SRR12794696.46048100,SRR12794696.40004183,SRR12794696.43905059,	PCNX1	7	151,142,178,109,130,59,216
chr14:71073545|71089342	chr14	71073545	71089342	2	2_2_0	343	0.012	n/a	/n/a	+	SRR12794696.29919671,SRR12794696.47426373,	PCNX1	4	254,231,101,151
chr14:71413948|71418196	chr14	71413948	71418196	24	8_13_14	240	0.167	n/a	/n/a	+	SRR12794696.6419128,SRR12794696.7258791,SRR12794696.14349750,SRR12794696.14350467,SRR12794696.17099660,SRR12794696.18017970,SRR12794696.18433703,SRR12794696.20366572,SRR12794696.23314430,SRR12794696.24767337,SRR12794696.27936511,SRR12794696.33513714,SRR12794696.33513860,SRR12794696.38068860,SRR12794696.43892741,SRR12794696.48223491,SRR12794696.1907454,SRR12794696.6188117,SRR12794696.12906314,SRR12794696.16581472,SRR12794696.21610385,SRR12794696.28357872,SRR12794696.34596516,SRR12794696.43532087,	SIPA1L1	2	67,67
chr14:71413948|71512845	chr14	71413948	71512845	3	1_3_2	299	0.02	n/a	/n/a	+	SRR12794696.11327947,SRR12794696.17063495,SRR12794696.34994541,	SIPA1L1	2	67,103
chr14:71413948|71529370	chr14	71413948	71529370	53	16_8_35	290	0.268	n/a	/n/a	+	SRR12794696.209160,SRR12794696.354983,SRR12794696.1394391,SRR12794696.1394680,SRR12794696.2136344,SRR12794696.5882875,SRR12794696.5944459,SRR12794696.10210403,SRR12794696.11058563,SRR12794696.11058564,SRR12794696.11061704,SRR12794696.11062372,SRR12794696.13902002,SRR12794696.13902003,SRR12794696.14092741,SRR12794696.15886701,SRR12794696.20318098,SRR12794696.20318413,SRR12794696.20387956,SRR12794696.21667961,SRR12794696.25256587,SRR12794696.29386600,SRR12794696.29776230,SRR12794696.34903094,SRR12794696.34903587,SRR12794696.37593208,SRR12794696.37962472,SRR12794696.38984471,SRR12794696.40181375,SRR12794696.40181395,SRR12794696.41246974,SRR12794696.44072512,SRR12794696.45789808,SRR12794696.48358952,SRR12794696.6888803,SRR12794696.8177332,SRR12794696.14912911,SRR12794696.16019597,SRR12794696.17180113,SRR12794696.17183339,SRR12794696.17183444,SRR12794696.19115612,SRR12794696.19538591,SRR12794696.21283947,SRR12794696.23061682,SRR12794696.31638229,SRR12794696.31770784,SRR12794696.34884261,SRR12794696.39105820,SRR12794696.40337564,SRR12794696.40338118,SRR12794696.41780924,SRR12794696.42165914,	SIPA1L1	4	67,103,42,59
