,id,X.chrom,start,end,name,score,strand
9492,gene_18540,chr8,145153536,145163027,SHARPIN,0,-
9493,gene_18541,chr5,115140430,115152651,CDO1,0,-
9494,gene_18542,chr11,89693590,89693792,RP11-529A4.5,0,+
9495,gene_18543,chr17,1553923,1588176,PRPF8,0,-
9496,gene_18544,chr11,5578326,5585557,OR52B5P,0,+
9497,gene_18545,chr7,141229003,141251104,RP11-744I24.2,0,-
9498,gene_18546,chr7,141212498,141212983,RP11-744I24.3,0,-
9499,gene_18547,chr1,150293925,150325671,PRPF3,0,+
9500,gene_18548,chr2,37067065,37069682,RP11-288C18.1,0,-
9501,gene_18549,chr7,107677291,107677381,AC005048.1,0,-
9502,gene_1855,chr4,99172839,99182781,RP11-323J4.1,0,-
9503,gene_18550,chr20,62612488,62664453,PRPF6,0,+
9504,gene_18551,chrX,44325937,44328201,RP4-551E13.2,0,+
9505,gene_18552,chr20,3868886,3869515,RP11-119B16.2,0,-
9506,gene_18553,chr1,38862331,38862437,RNU6-753P,0,+
9507,gene_18554,chr14,103049227,103049514,RN7SL546P,0,-
9508,gene_18555,chr16,49988896,50002641,RP11-305A4.5,0,-
9509,gene_18556,chr19,43857811,43867324,CD177,0,+
9510,gene_18557,chr16,49933930,49934435,RP11-305A4.2,0,+
9511,gene_18558,chr16,49954641,49958065,RP11-305A4.3,0,-
9512,gene_18559,chr11,82868030,82898493,PCF11,0,+
9513,gene_1856,chr14,100757454,100760993,RP11-638I2.6,0,+
9514,gene_18560,chr1,40942887,40962015,ZFP69,0,+
9515,gene_18561,chr16,34969743,34969842,RNA5SP408,0,+
9516,gene_18562,chr17,25384425,25385247,VN1R71P,0,+
9517,gene_18563,chr20,50668202,50820847,ZFP64,0,-
9518,gene_18564,chr10,22823778,23003484,PIP4K2A,0,-
9519,gene_18565,chr5,180274611,180288285,ZFP62,0,-
9520,gene_18566,chr12,57984957,57997201,PIP4K2C,0,+
9521,gene_18567,chr20,33789548,33865934,RP4-614O4.5,0,-
9522,gene_18568,chr8,72067692,72116458,RP11-326E22.1,0,+
9523,gene_18569,chr15,100331397,100331649,RN7SL484P,0,+
9524,gene_1857,chr3,21048222,21267797,RP11-901H12.1,0,-
9525,gene_18570,chr11,30344598,30359774,ARL14EP,0,+
9526,gene_18571,chr7,64990542,65019657,RP11-667F9.1,0,-
9527,gene_18572,chr4,76871883,76878526,AC110615.1,0,+
9528,gene_18573,chr10,58116989,58121036,ZWINT,0,-
9529,gene_18574,chr3,4790876,4793274,EGOT,0,-
9530,gene_18575,chr15,22513229,22513280,MIR1268A,0,-
9531,gene_18576,chr13,99740073,99740879,RP11-122A8.4,0,+
9532,gene_18577,chr13,99825847,99826744,RP11-122A8.3,0,+
9533,gene_18578,chr6,76802551,76802657,RNU6-248P,0,+
9534,gene_18579,chr13,99842833,99843245,RP11-122A8.1,0,-
9535,gene_1858,chr14,100673744,100704892,RP11-638I2.4,0,-
9536,gene_18580,chr20,36611409,36661870,TTI1,0,-
9537,gene_18581,chr22,38820293,38823341,RP3-434P1.6,0,+
9538,gene_18582,chrX,132804999,132805414,RP3-417G15.1,0,+
9539,gene_18583,chr1,221503422,221509638,RP11-421L10.1,0,-
9540,gene_18584,chr7,139026106,139107345,C7orf55-LUC7L2,0,+
9541,gene_18585,chr11,125825691,125933230,CDON,0,-
9542,gene_18586,chr22,24299601,24303373,GSTT2B,0,-
9543,gene_18587,chr2,46675365,46675650,RN7SL817P,0,-
9544,gene_18588,chr21,47247875,47256333,AL592528.1,0,-
9545,gene_18589,chr9,67327775,67334983,RP11-236F9.4,0,-
9546,gene_1859,chr11,63602139,63602415,RP11-466C23.5,0,-
9547,gene_18590,chr15,49334540,49334840,RN7SL577P,0,-
9548,gene_18591,chr8,42409933,42410336,RP11-503E24.3,0,+
9549,gene_18592,chr8,42392672,42393447,RP11-503E24.2,0,-
9550,gene_18593,chr9,93063184,93195787,RP11-389K14.3,0,-
9551,gene_18594,chr6,14005151,14007132,RP3-380E11.2,0,+
9552,gene_18595,chr15,37546080,37547153,RP11-597G23.1,0,+
9553,gene_18596,chr6,37800698,37800961,RN7SL285P,0,-
9554,gene_18597,chr1,166716616,166717897,RP11-54B9.2,0,+
9555,gene_18598,chr3,123304389,123363415,RP11-202D20.1,0,+
9556,gene_18599,chr12,104164231,104234975,NT5DC3,0,-
9557,gene_186,chr11,118795873,118829269,UPK2,0,+
9558,gene_1860,chr14,100806169,100806891,RP11-638I2.9,0,+
9559,gene_18600,chrX,139037884,139047679,CXorf66,0,-
9560,gene_18601,chr20,29891015,29896388,DEFB116,0,-
9561,gene_18602,chr6,49927962,49931818,DEFB114,0,-
9562,gene_18603,chr20,29845467,29847435,DEFB115,0,+
9563,gene_18604,chr6,50011288,50016364,DEFB112,0,-
9564,gene_18605,chr6,49936390,49937338,DEFB113,0,-
9565,gene_18606,chr6,49976851,49989694,DEFB110,0,-
9566,gene_18607,chr2,154333852,154335322,RPRM,0,-
9567,gene_18608,chr18,9830329,9830624,RN7SL862P,0,-
9568,gene_18609,chr17,15686602,15687621,IL6STP1,0,+
9569,gene_1861,chr14,100800127,100820398,RP11-638I2.8,0,+
9570,gene_18610,chr20,29956421,29961726,DEFB118,0,+
9571,gene_18611,chr12,68881467,68881643,RP11-81H14.4,0,+
9572,gene_18612,chr10,124320181,124403252,DMBT1,0,+
9573,gene_18613,chr10,52750651,54058110,PRKG1,0,+
9574,gene_18614,chr18,55215515,55254004,FECH,0,-
9575,gene_18615,chr14,102100791,102197445,RP11-1029J19.5,0,-
9576,gene_18616,chr4,82008524,82136271,PRKG2,0,-
9577,gene_18617,chr4,171961753,171980314,RP11-344G13.1,0,+
9578,gene_18618,chr4,172034940,172035732,RP11-344G13.2,0,+
9579,gene_18619,chr2,98529517,98529580,RNU7-96P,0,-
9580,gene_1862,chr2,231191899,231268447,SP140L,0,+
9581,gene_18620,chr12,105370527,105371805,KRT18P20,0,-
9582,gene_18621,chr1,112396384,112399527,RP5-1086I18.1,0,-
9583,gene_18622,chr19,10400657,10407454,ICAM5,0,+
9584,gene_18623,chr20,56223448,56286592,PMEPA1,0,-
9585,gene_18624,chr3,130907155,130907242,AC083908.1,0,-
9586,gene_18625,chr19,58995116,58995210,RNU6-1337P,0,-
9587,gene_18626,chr1,5953899,5953984,AL356261.1,0,-
9588,gene_18627,chr5,60162284,60162762,RP11-231G3.1,0,-
9589,gene_18628,chr1,1846266,1848735,CALML6,0,+
9590,gene_18629,chr10,5540660,5541518,CALML5,0,-
9591,gene_1863,chr19,43657431,43665014,AC005392.13,0,+
9592,gene_18630,chr15,68483043,68498448,CALML4,0,-
9593,gene_18631,chrX,153602963,153605294,CH17-343M10.2,0,+
9594,gene_18632,chr9,47295855,47314322,AL953854.2,0,-
9595,gene_18633,chr14,97582692,97587838,RP11-907D1.2,0,+
9596,gene_18634,chr14,97459201,97462938,RP11-907D1.3,0,+
9597,gene_18635,chr5,13638028,13638490,CTC-232H10.1,0,-
9598,gene_18636,chr14,97576753,97585584,RP11-907D1.1,0,-
9599,gene_18637,chr5,149493400,149535435,PDGFRB,0,-
9600,gene_18638,chr4,55095264,55164414,PDGFRA,0,+
9601,gene_18639,chr17,27916787,27941779,ANKRD13B,0,+
9602,gene_1864,chr16,20250294,20250569,RP11-204E4.2,0,-
9603,gene_18640,chr1,70726271,70820417,ANKRD13C,0,-
9604,gene_18641,chr12,110436991,110477568,ANKRD13A,0,+
9605,gene_18642,chr1,84504212,84530714,RP4-552O12.3,0,+
9606,gene_18643,chr1,84444801,84449983,RP4-552O12.2,0,-
9607,gene_18644,chr1,84481548,84484054,RP4-552O12.1,0,-
9608,gene_18645,chr1,222841355,222886552,AIDA,0,-
9609,gene_18646,chrX,134919550,134921014,RP13-36C9.5,0,+
9610,gene_18647,chr10,30301729,30404423,KIAA1462,0,-
9611,gene_18648,chr7,147528862,147528969,RNU6-1184P,0,+
9612,gene_18649,chr8,17433942,17501580,PDGFRL,0,+
9613,gene_1865,chr16,20220247,20220847,RP11-204E4.3,0,+
9614,gene_18650,chr2,85132749,85133799,TMSB10,0,+
9615,gene_18651,chrX,47915699,47925971,RP1-54B20.7,0,+
9616,gene_18652,chr18,64748821,64748923,MIR5011,0,+
9617,gene_18653,chr11,49327266,49401221,CTD-2026G22.1,0,+
9618,gene_18654,chr5,94039446,94620279,MCTP1,0,-
9619,gene_18655,chr3,139407245,139408184,RP11-442N1.1,0,-
9620,gene_18656,chr3,139397462,139401406,RP11-442N1.2,0,-
9621,gene_18657,chr15,94774767,95027181,MCTP2,0,+
9622,gene_18658,chr7,62809532,62810437,RP5-905H7.10,0,-
9623,gene_18659,chr13,40229764,40365802,COG6,0,+
9624,gene_1866,chr16,20166970,20169713,RP11-204E4.4,0,+
9625,gene_18660,chr17,62079954,62097994,ICAM2,0,-
9626,gene_18661,chr17,1946769,1948262,RP11-667K14.3,0,-
9627,gene_18662,chr11,60989688,60999399,PGA4,0,+
9628,gene_18663,chr9,139098179,139137687,QSOX2,0,-
9629,gene_18664,chr9,114602108,114602214,RNU6-1013P,0,+
9630,gene_18665,chr9,125061389,125061642,RN7SL227P,0,-
9631,gene_18666,chr4,156094868,156302846,AC097467.2,0,+
9632,gene_18667,chr9,75356068,75356533,RP11-28P17.3,0,-
9633,gene_18668,chr9,75270748,75271108,RP11-28P17.2,0,-
9634,gene_18669,chr12,71976073,71977632,RP11-186F10.2,0,-
9635,gene_1867,chr1,144944672,144944750,RNU2-38P,0,+
9636,gene_18670,chr11,118876437,118876644,RP11-110I1.5,0,-
9637,gene_18671,chr19,18559085,18559615,CTD-3137H5.4,0,-
9638,gene_18672,chr10,112050488,112064709,SMNDC1,0,-
9639,gene_18673,chr7,27063356,27064526,TPM3P4,0,+
9640,gene_18674,chr10,125673090,125691113,RP11-285A18.2,0,-
9641,gene_18675,chr14,106366496,106366512,IGHD1-14,0,-
9642,gene_18676,chr9,131937831,131940541,IER5L,0,-
9643,gene_18677,chrY,16192955,16198480,AC018677.2,0,+
9644,gene_18678,chr11,118914899,118916205,RP11-110I1.6,0,+
9645,gene_18679,chr7,151574127,151576308,RP11-796I2.2,0,+
9646,gene_1868,chr19,1570574,1570859,RN7SL477P,0,-
9647,gene_18680,chr1,243213084,243214921,RP11-261C10.8,0,+
9648,gene_18681,chr20,44563267,44576662,PCIF1,0,+
9649,gene_18682,chr7,151647471,151652070,RP11-796I2.1,0,-
9650,gene_18683,chr1,243299200,243303890,RP11-261C10.5,0,+
9651,gene_18684,chr1,243327940,243332747,RP11-261C10.4,0,+
9652,gene_18685,chr1,243218163,243219696,RP11-261C10.7,0,-
9653,gene_18686,chr1,183430009,183441400,RP11-74N20.1,0,-
9654,gene_18687,chr1,243169147,243170770,RP11-261C10.1,0,-
9655,gene_18688,chr1,243219609,243265046,RP11-261C10.3,0,-
9656,gene_18689,chr6,166999612,166999965,RP3-427A4.2,0,-
9657,gene_1869,chr1,180403935,180405071,RP11-254N18.1,0,+
9658,gene_18690,chr14,77245295,77248592,RP11-488C13.7,0,+
9659,gene_18691,chr14,56464932,56465307,AL163952.1,0,-
9660,gene_18692,chr12,25378037,25378599,RP11-295I5.4,0,+
9661,gene_18693,chr1,228636864,228637322,RP5-915N17.3,0,-
9662,gene_18694,chr19,17378159,17392058,BABAM1,0,+
9663,gene_18695,chr22,48448463,48454092,LL22NC03-27C5.1,0,+
9664,gene_18696,chr5,60959972,60960066,RNU6-913P,0,-
9665,gene_18697,chr19,51302699,51302789,SNORD88A,0,-
9666,gene_18698,chr19,51302289,51302379,SNORD88B,0,-
9667,gene_18699,chr19,51305585,51305675,SNORD88C,0,-
9668,gene_187,chr1,196621008,196716634,CFH,0,+
9669,gene_1870,chr1,163229640,163230449,RP11-77M5.1,0,+
9670,gene_18700,chr19,44406153,44430697,RP11-15A1.2,0,+
9671,gene_18701,chr12,78524117,78524784,RP11-136F16.2,0,-
9672,gene_18702,chr17,27348343,27348658,RP11-321A17.3,0,-
9673,gene_18703,chr12,40200897,40200976,AC121336.1,0,-
9674,gene_18704,chr4,66439177,66440046,RP11-408P14.1,0,+
9675,gene_18705,chr12,116398992,116400538,RP11-493P1.2,0,+
9676,gene_18706,chr2,7401002,7401635,RP11-557L19.1,0,+
9677,gene_18707,chr1,955503,991498,AGRN,0,+
9678,gene_18708,chr3,40355293,40494820,RP11-391M1.3,0,-
9679,gene_18709,chr7,55327502,55327949,CALM1P2,0,-
9680,gene_1871,chr21,34602206,34637980,IFNAR2,0,+
9681,gene_18710,chr9,139702395,139735639,RABL6,0,+
9682,gene_18711,chr19,13985689,13985825,MIR181D,0,+
9683,gene_18712,chr19,13985513,13985622,MIR181C,0,+
9684,gene_18713,chr3,120405528,120461840,RABL3,0,-
9685,gene_18714,chr7,129414532,129414609,MIR96,0,-
9686,gene_18715,chr4,8007028,8007108,MIR95,0,-
9687,gene_18716,chr7,99691391,99691470,MIR93,0,-
9688,gene_18717,chr4,20697905,20754530,PACRGL,0,+
9689,gene_18718,chrX,53583184,53583302,MIR98,0,-
9690,gene_18719,chrY,23799361,23800927,AC021107.2,0,-
9691,gene_1872,chr15,97634492,97634582,AC055873.1,0,-
9692,gene_18720,chr8,110374706,110542559,PKHD1L1,0,+
9693,gene_18721,chr7,55857061,55857167,RNU6-1126P,0,+
9694,gene_18722,chr3,147798620,147798709,AC092958.1,0,-
9695,gene_18723,chr5,153134942,153135238,RN7SL177P,0,+
9696,gene_18724,chr5,147231207,147232222,CTC-327F10.1,0,-
9697,gene_18725,chr18,63273326,63319289,RP11-775G23.1,0,+
9698,gene_18726,chr13,97536096,97538075,RP11-65L19.1,0,-
9699,gene_18727,chrX,52511761,52516905,XAGE1C,0,+
9700,gene_18728,chr12,127112718,127174868,RP11-407A16.4,0,-
9701,gene_18729,chrX,52541053,52546197,XAGE1E,0,-
9702,gene_1873,chr6,54704916,54705653,RP11-524H19.2,0,-
9703,gene_18730,chr3,195647715,195648000,RN7SL773P,0,-
9704,gene_18731,chr4,71569921,71673032,RUFY3,0,+
9705,gene_18732,chr10,70100864,70167051,RUFY2,0,-
9706,gene_18733,chr2,156889759,156890592,AC073551.1,0,-
9707,gene_18734,chr2,218899683,218955304,RUFY4,0,+
9708,gene_18735,chr19,10661709,10661768,RNU7-140P,0,-
9709,gene_18736,chr17,4170986,4171725,RP11-104O19.4,0,+
9710,gene_18737,chr3,65344943,65345392,RP11-88H12.2,0,-
9711,gene_18738,chr8,27559190,27559284,MIR3622A,0,-
9712,gene_18739,chr8,103540968,103550896,KB-1980E6.3,0,+
9713,gene_1874,chr1,153863071,153863341,RP11-759F5.1,0,+
9714,gene_18740,chr3,129815216,129815281,AC083906.2,0,+
9715,gene_18741,chr3,129752301,129752388,AC083906.1,0,-
9716,gene_18742,chr7,16831435,16873057,AGR2,0,-
9717,gene_18743,chr7,16899029,16921611,AGR3,0,-
9718,gene_18744,chr22,30340198,30340285,AC003681.1,0,+
9719,gene_18745,chr19,16683435,16686151,CTD-3222D19.8,0,+
9720,gene_18746,chr10,45797746,45811056,OR13A1,0,-
9721,gene_18747,chr19,16697716,16700220,CTD-3222D19.9,0,+
9722,gene_18748,chr15,47012391,47012710,RN7SKP101,0,-
9723,gene_18749,chr21,35791013,35796264,AP000322.53,0,-
9724,gene_1875,chr15,28947708,28947790,AC055876.2,0,-
9725,gene_18750,chr12,4416929,4463759,TIGAR,0,+
9726,gene_18751,chr17,33738079,33760302,SLFN12,0,-
9727,gene_18752,chr19,19312225,19314233,NR2C2AP,0,-
9728,gene_18753,chr14,29287947,29288464,RP11-966I7.4,0,+
9729,gene_18754,chr17,30157750,30158769,CTC-542B22.1,0,+
9730,gene_18755,chr17,30200945,30213685,CTC-542B22.2,0,+
9731,gene_18756,chr3,48616335,48616410,MIR711,0,-
9732,gene_18757,chr2,6868309,6910442,AC079923.1,0,-
9733,gene_18758,chr14,29252697,29254993,RP11-966I7.2,0,-
9734,gene_18759,chr14,29269290,29299410,RP11-966I7.3,0,-
9735,gene_1876,chr16,63764181,63788661,RP11-370P15.2,0,+
9736,gene_18760,chr7,118102553,118102648,AC006926.1,0,+
9737,gene_18761,chrX,153285371,153285440,MIR718,0,-
9738,gene_18762,chr10,113909622,113975135,GPAM,0,-
9739,gene_18763,chr16,20634559,20710212,ACSM1,0,-
9740,gene_18764,chr11,62584302,62584561,RN7SL119P,0,-
9741,gene_18765,chr16,20420856,20452658,ACSM5,0,+
9742,gene_18766,chr12,7456880,7481320,ACSM4,0,+
9743,gene_18767,chr1,54231133,54304533,NDC1,0,-
9744,gene_18768,chr10,96953957,96988685,ACSM6,0,+
9745,gene_18769,chr22,31832963,31892094,EIF4ENIF1,0,-
9746,gene_1877,chr16,63737387,63737569,RP11-370P15.1,0,+
9747,gene_18770,chr11,89858826,89859229,AP000648.4,0,+
9748,gene_18771,chr8,27631162,27631265,RNU6-1276P,0,+
9749,gene_18772,chr2,78315856,78354932,AC012494.1,0,+
9750,gene_18773,chr3,98523822,98523928,RNU6-26P,0,-
9751,gene_18774,chr19,59055458,59062089,TRIM28,0,+
9752,gene_18775,chr11,119981983,120056237,TRIM29,0,-
9753,gene_18776,chr7,138145079,138274738,TRIM24,0,+
9754,gene_18777,chr17,54965270,54991399,TRIM25,0,-
9755,gene_18778,chr6,30152232,30181204,TRIM26,0,-
9756,gene_18779,chr6,28870779,28891766,TRIM27,0,-
9757,gene_1878,chr21,45914757,45915402,KB-68A7.2,0,+
9758,gene_18780,chr11,4406127,4414926,TRIM21,0,-
9759,gene_18781,chr11,5710919,5758319,TRIM22,0,+
9760,gene_18782,chr5,64885507,64921802,TRIM23,0,-
9761,gene_18783,chr1,231376953,231413719,GNPAT,0,+
9762,gene_18784,chr17,30735032,30735328,RP11-227G15.10,0,+
9763,gene_18785,chr17,30737178,30737765,RP11-227G15.11,0,+
9764,gene_18786,chr17,30750990,30773056,RP11-227G15.12,0,-
9765,gene_18787,chr18,41903401,42111662,CTC-782O7.1,0,-
9766,gene_18788,chr18,41900765,41902222,CTC-782O7.2,0,-
9767,gene_18789,chr5,76011868,76031606,F2R,0,+
9768,gene_1879,chr1,1334902,1337426,RP4-758J18.2,0,+
9769,gene_18790,chr2,219919142,219925189,IHH,0,-
9770,gene_18791,chr8,63936931,63937853,RP11-659E9.4,0,+
9771,gene_18792,chr6,144179199,144179826,RP3-468K18.6,0,-
9772,gene_18793,chr6,144178455,144259608,RP3-468K18.7,0,+
9773,gene_18794,chr6,144128229,144165754,RP3-468K18.5,0,+
9774,gene_18795,chr11,82674723,82750157,RP11-659G9.3,0,-
9775,gene_18796,chr20,53476227,53476351,RNU4ATAC7P,0,-
9776,gene_18797,chrX,51425000,51425485,CENPVP2,0,-
9777,gene_18798,chr21,34857837,34864027,DNAJC28,0,-
9778,gene_18799,chr2,25166505,25194963,DNAJC27,0,-
9779,gene_188,chr4,110661850,110723335,CFI,0,-
9780,gene_1880,chr3,177534653,177617012,RP11-91K9.1,0,+
9781,gene_18800,chr9,114393632,114416631,DNAJC25,0,+
9782,gene_18801,chr11,31391387,31453396,DNAJC24,0,+
9783,gene_18802,chr2,11798304,11810290,NTSR2,0,-
9784,gene_18803,chr12,49740700,49751329,DNAJC22,0,+
9785,gene_18804,chr5,34929698,34959069,DNAJC21,0,+
9786,gene_18805,chr20,61340189,61394123,NTSR1,0,+
9787,gene_18806,chr7,142206511,142207011,TRBV10-2,0,-
9788,gene_18807,chr20,18568537,18747288,DTD1,0,+
9789,gene_18808,chr14,31915242,31926716,DTD2,0,-
9790,gene_18809,chr7,142231573,142232090,TRBV10-1,0,-
9791,gene_1881,chr20,44527260,44540794,PLTP,0,-
9792,gene_18810,chr18,5081181,5095814,RP11-92G19.2,0,+
9793,gene_18811,chr7,46030504,46040497,AC073115.7,0,+
9794,gene_18812,chr8,3558014,3558150,RNA5SP251,0,+
9795,gene_18813,chr9,73322963,73327779,RP11-141J10.1,0,+
9796,gene_18814,chr20,36155044,36155462,RP11-425M5.7,0,-
9797,gene_18815,chr20,36199505,36212337,RP11-425M5.8,0,+
9798,gene_18816,chr8,29901317,29901424,RNU6-1218P,0,-
9799,gene_18817,chr7,76940068,77045717,GSAP,0,-
9800,gene_18818,chr17,32201337,32201477,AC024610.1,0,-
9801,gene_18819,chr8,65291706,65291814,MIR124-2,0,+
9802,gene_1882,chr14,74659292,74659526,RP5-892G5.2,0,+
9803,gene_18820,chr5,38081774,38081845,AC074129.1,0,-
9804,gene_18821,chr11,59240788,59246834,OR4D10,0,+
9805,gene_18822,chr11,59271049,59271984,OR4D11,0,+
9806,gene_18823,chr4,158493642,158497306,RP11-364P22.1,0,+
9807,gene_18824,chr4,158739253,158739724,RP11-364P22.3,0,-
9808,gene_18825,chr4,158558839,158588196,RP11-364P22.2,0,+
9809,gene_18826,chr19,12502763,12551896,CTD-3105H18.16,0,-
9810,gene_18827,chr19,12490003,12512088,CTD-3105H18.14,0,-
9811,gene_18828,chrY,10027986,10029907,AC010970.1,0,-
9812,gene_18829,chr2,222437226,222439174,CTD-2308L22.1,0,+
9813,gene_1883,chr1,1355625,1358071,RP4-758J18.7,0,+
9814,gene_18830,chr19,12617063,12618844,CTD-3105H18.11,0,+
9815,gene_18831,chr19,12615479,12615704,CTD-3105H18.10,0,+
9816,gene_18832,chr5,166714325,166721278,CTB-180C19.1,0,-
9817,gene_18833,chr16,542366,542567,AL049542.1,0,+
9818,gene_18834,chrY,28555962,28566682,AC013734.3,0,+
9819,gene_18835,chr9,100689073,100707138,HEMGN,0,-
9820,gene_18836,chr12,50759435,50759869,RP11-112N23.1,0,+
9821,gene_18837,chr14,106379081,106379096,IGHD4-4,0,-
9822,gene_18838,chr20,34674174,34676114,RP4-550H1.5,0,-
9823,gene_18839,chr16,54146970,54148378,AC007347.1,0,+
9824,gene_1884,chr14,69334574,69336668,RP11-723P16.2,0,-
9825,gene_18840,chr6,11503742,11503904,RNU1-64P,0,-
9826,gene_18841,chr1,172855087,172855398,RP3-471M13.1,0,-
9827,gene_18842,chr8,130509216,130509296,AC016178.1,0,-
9828,gene_18843,chr1,172876040,172876824,RP3-471M13.2,0,+
9829,gene_18844,chr11,66112843,66115163,B4GAT1,0,-
9830,gene_18845,chr5,76382557,76722949,CTC-337B15.3,0,+
9831,gene_18846,chr9,40704468,40713709,RP11-395E19.2,0,-
9832,gene_18847,chr9,40715850,40716321,RP11-395E19.3,0,+
9833,gene_18848,chr7,99933702,99949523,STAG3L5P,0,+
9834,gene_18849,chr9,40740497,40750138,RP11-395E19.6,0,-
9835,gene_1885,chr14,71679350,71684933,RP6-91H8.1,0,+
9836,gene_18850,chr9,40712979,40713381,RP11-395E19.4,0,-
9837,gene_18851,chr8,78311308,78449526,RP11-38H17.1,0,+
9838,gene_18852,chr6,57037124,57054631,BAG2,0,+
9839,gene_18853,chr10,121410882,121437331,BAG3,0,+
9840,gene_18854,chr5,142239169,142248487,AC008533.1,0,-
9841,gene_18855,chr9,33247818,33264718,BAG1,0,-
9842,gene_18856,chr6,31606805,31620482,BAG6,0,-
9843,gene_18857,chr8,38034051,38070819,BAG4,0,+
9844,gene_18858,chr14,104022881,104029168,BAG5,0,-
9845,gene_18859,chr1,241695434,241758944,KMO,0,+
9846,gene_1886,chr13,43968661,43968961,RP11-64J21.2,0,+
9847,gene_18860,chr16,68021649,68113223,DUS2,0,+
9848,gene_18861,chr16,1527831,1528584,AL031705.1,0,+
9849,gene_18862,chr11,114323786,114324845,RP11-212D19.5,0,+
9850,gene_18863,chr11,114271404,114314654,RP11-212D19.4,0,+
9851,gene_18864,chr2,231555636,231565244,AC098823.3,0,-
9852,gene_18865,chr16,71879894,71919171,ATXN1L,0,+
9853,gene_18866,chr19,53431728,53466076,ZNF816-ZNF321P,0,-
9854,gene_18867,chr17,40177594,40250497,ZNF385C,0,-
9855,gene_18868,chr2,180306709,180726232,ZNF385B,0,-
9856,gene_18869,chr12,54762917,54785082,ZNF385A,0,-
9857,gene_1887,chr11,111749659,111756699,C11orf1,0,+
9858,gene_18870,chr3,21453714,22414812,ZNF385D,0,-
9859,gene_18871,chr7,114701591,114871409,AC068610.5,0,-
9860,gene_18872,chr7,114776529,114777274,AC068610.4,0,-
9861,gene_18873,chr7,114719012,114766368,AC068610.3,0,+
9862,gene_18874,chr15,59951345,59981733,BNIP2,0,-
9863,gene_18875,chrX,84010144,84011011,RP1-30P20.1,0,+
9864,gene_18876,chr10,50092000,50143258,RP11-523O18.7,0,-
9865,gene_18877,chr3,141762465,141763040,RP11-343B5.1,0,-
9866,gene_18878,chr2,39037574,39038796,AC018693.7,0,-
9867,gene_18879,chr2,39088862,39090275,AC018693.6,0,+
9868,gene_1888,chr18,42260138,42648475,SETBP1,0,+
9869,gene_18880,chr2,38996407,38997266,AC018693.5,0,+
9870,gene_18881,chr2,38990676,38992363,AC018693.4,0,+
9871,gene_18882,chr6,3594481,3624981,RP1-223B1.1,0,-
9872,gene_18883,chr6,157097494,157099556,RP11-230C9.2,0,-
9873,gene_18884,chr6,157101461,157101589,RP11-230C9.3,0,-
9874,gene_18885,chr6,156983184,156983571,RP11-230C9.1,0,+
9875,gene_18886,chr11,92867021,92867330,RP11-573M3.6,0,+
9876,gene_18887,chr6,157095351,157095796,RP11-230C9.4,0,-
9877,gene_18888,chr11,92940156,92940749,RP11-573M3.5,0,-
9878,gene_18889,chr22,46067678,46241187,ATXN10,0,+
9879,gene_1889,chr2,170976506,170976608,RNU6-1006P,0,-
9880,gene_18890,chr10,114747235,114747624,RP11-139K1.2,0,+
9881,gene_18891,chr17,2658999,2941033,RAP1GAP2,0,+
9882,gene_18892,chr7,124673507,124675355,RP11-319G5.1,0,+
9883,gene_18893,chr11,118301123,118301419,RN7SL86P,0,+
9884,gene_18894,chr18,3261907,3278282,MYL12B,0,+
9885,gene_18895,chr18,3247479,3256234,MYL12A,0,+
9886,gene_18896,chr17,25564885,25568687,RP11-663N22.1,0,-
9887,gene_18897,chr5,139776908,139777029,RNU4-14P,0,-
9888,gene_18898,chr17,34746236,34756991,TBC1D3C,0,-
9889,gene_18899,chr5,42188368,42191625,RP11-112L7.1,0,+
9890,gene_189,chr8,71016033,71016414,RP11-152C15.1,0,-
9891,gene_1890,chr10,12303670,12303926,RN7SL232P,0,+
9892,gene_18900,chr15,29075765,29076328,RP11-578F21.13,0,-
9893,gene_18901,chr15,29034810,29104153,RP11-578F21.12,0,+
9894,gene_18902,chr12,98909290,98944157,TMPO,0,+
9895,gene_18903,chr15,29033389,29037148,RP11-578F21.10,0,+
9896,gene_18904,chr17,34847043,34847166,RNA5SP439,0,-
9897,gene_18905,chr17,32447075,32447186,RNA5SP438,0,-
9898,gene_18906,chr11,557595,560107,RP11-496I9.1,0,+
9899,gene_18907,chr17,6504264,6504371,RNA5SP435,0,-
9900,gene_18908,chr17,3960050,3960170,RNA5SP434,0,-
9901,gene_18909,chr17,30290824,30290952,RNA5SP437,0,-
9902,gene_1891,chr21,15857549,16031142,SAMSN1,0,-
9903,gene_18910,chr1,45697890,45697979,AL592294.1,0,-
