id,X.chrom,start,end,name,score,strand
circ_16239,chr4,170428187,170459062,NEK1,349,-
circ_1624,chr1,33290913,33318767,S100PBP,4,+
circ_16240,chr4,170428187,170477246,NEK1,21,-
circ_16241,chr4,170458959,170477246,NEK1,20,-
circ_16242,chr4,170498078,170502053,NEK1,6,-
circ_16243,chr4,170498078,170511960,NEK1,21,-
circ_16244,chr4,170498078,170523829,NEK1,2,-
circ_16245,chr4,170501992,170511960,NEK1,106,-
circ_16246,chr4,170501992,170523829,NEK1,22,-
circ_16247,chr4,170506499,170511960,NEK1,7,-
circ_16248,chr4,170506499,170520348,NEK1,2,-
circ_16249,chr4,170523158,170523829,NEK1,134,-
circ_1625,chr1,33311302,33318767,S100PBP,2,+
circ_16250,chr4,170628018,170628417,CLCN3,4,+
circ_16251,chr4,170658810,170671876,C4orf27,11,-
circ_16252,chr4,1732613,1737561,TACC3,7,+
circ_16253,chr4,174116745,174151184,GALNT7,2,+
circ_16254,chr4,174169130,174169591,GALNT7,102,+
circ_16255,chr4,174169130,174225269,GALNT7,2,+
circ_16256,chr4,174213258,174225269,GALNT7,2,+
circ_16257,chr4,175180849,175184251,FBXO8,4,-
circ_16258,chr4,175183914,175184251,FBXO8,3,-
circ_16259,chr4,175204914,175239816,CEP44,4,+
circ_1626,chr1,33407852,33415375,RNF19B,8,-
circ_16260,chr4,175219116,175239816,CEP44,2,+
circ_16261,chr4,17625223,17627468,MED28,2,+
circ_16262,chr4,17629628,17633596,MED28,12,+
circ_16263,chr4,177632652,177650900,VEGFC,4,-
circ_16264,chr4,17806026,17806848,DCAF16,23,-
circ_16265,chr4,17816475,17816981,NCAPG,469,+
circ_16266,chr4,178260860,178274882,NEIL3,5,+
circ_16267,chr4,178260936,178274882,NEIL3,85,+
circ_16268,chr4,178260936,178281831,NEIL3,9,+
circ_16269,chr4,178272533,178274882,NEIL3,292,+
circ_1627,chr1,33409619,33411229,RNF19B,57,-
circ_16270,chr4,178272533,178281831,NEIL3,27,+
circ_16271,chr4,178274461,178274882,NEIL3,4131,+
circ_16272,chr4,178274461,178281831,NEIL3,5013,+
circ_16273,chr4,178274461,178281837,NEIL3,3,+
circ_16274,chr4,17910716,17910968,LCORL,2,-
circ_16275,chr4,17910716,17974508,LCORL,17,-
circ_16276,chr4,17963525,17974508,LCORL,164,-
circ_16277,chr4,17963525,17981974,LCORL,2,-
circ_16278,chr4,17963525,18011601,LCORL,2,-
circ_16279,chr4,183795722,183836728,DCTD,2,-
circ_1628,chr1,33413822,33415375,RNF19B,1722,-
circ_16280,chr4,183798663,183836728,DCTD,5,-
circ_16281,chr4,183812501,183836728,DCTD,18,-
circ_16282,chr4,183812555,183815758,DCTD,10,-
circ_16283,chr4,183812555,183836728,DCTD,123,-
circ_16284,chr4,183836075,183836728,DCTD,10,-
circ_16285,chr4,184595865,184601420,TRAPPC11,2,+
circ_16286,chr4,184605127,184606556,TRAPPC11,24,+
circ_16287,chr4,184605127,184607901,TRAPPC11,42,+
circ_16288,chr4,184605127,184614300,TRAPPC11,5,+
circ_16289,chr4,184605127,184615876,TRAPPC11,10,+
circ_1629,chr1,33623853,33625545,TRIM62,2,-
circ_16290,chr4,184612468,184614300,TRAPPC11,2,+
circ_16291,chr4,184614741,184622961,TRAPPC11,8,+
circ_16292,chr4,184626131,184629727,TRAPPC11,2,+
circ_16293,chr4,184749195,184774996,,3,+
circ_16294,chr4,184765482,184774996,,2,+
circ_16295,chr4,184768668,184774996,,5,+
circ_16296,chr4,184774032,184774996,,25,+
circ_16297,chr4,185320068,185350224,IRF2,2,-
circ_16298,chr4,185329311,185350224,IRF2,6,-
circ_16299,chr4,185552918,185553550,CASP3,2,-
circ_163,chr1,114362198,114377061,PTPN22,259,-
circ_1630,chr1,33625288,33625545,TRIM62,4,-
circ_16300,chr4,185552918,185556572,CASP3,3,-
circ_16301,chr4,185552918,185559622,CASP3,6,-
circ_16302,chr4,185580493,185583057,CCDC111,23,+
circ_16303,chr4,185580493,185587218,CCDC111,6,+
circ_16304,chr4,185580493,185599548,CCDC111,233,+
circ_16305,chr4,185580493,185606838,CCDC111,9,+
circ_16306,chr4,185582927,185599548,CCDC111,16,+
circ_16307,chr4,185631225,185646216,MLF1IP,5,-
circ_16308,chr4,185637550,185638350,MLF1IP,3,-
circ_16309,chr4,185687177,185687775,ACSL1,2,-
circ_1631,chr1,33741700,33747412,ZNF362,2,+
circ_16310,chr4,185689469,185695029,ACSL1,13,-
circ_16311,chr4,185701485,185709885,ACSL1,3,-
circ_16312,chr4,185701485,185724700,ACSL1,7,-
circ_16313,chr4,185709770,185724700,ACSL1,3,-
circ_16314,chr4,185724473,185724700,ACSL1,18,-
circ_16315,chr4,186096939,186097205,KIAA1430,51,-
circ_16316,chr4,186096939,186112366,KIAA1430,2,-
circ_16317,chr4,186110104,186112366,KIAA1430,21,-
circ_16318,chr4,186111296,186112366,KIAA1430,3,-
circ_16319,chr4,186168447,186188309,SNX25,55,+
circ_1632,chr1,33745724,33746058,ZNF362,32,+
circ_16320,chr4,186260532,186267804,SNX25,2,+
circ_16321,chr4,186283077,186283865,SNX25,7,+
circ_16322,chr4,186339594,186339924,UFSP2,41,-
circ_16323,chr4,1902352,1906105,WHSC1,57,+
circ_16324,chr4,1902352,1920350,WHSC1,8,+
circ_16325,chr4,1902352,1932497,WHSC1,29,+
circ_16326,chr4,1902352,1936989,WHSC1,37,+
circ_16327,chr4,1902352,1941505,WHSC1,27,+
circ_16328,chr4,1902352,1952930,WHSC1,3,+
circ_16329,chr4,20711305,20729020,PACRGL,9,+
circ_1633,chr1,33745724,33747412,ZNF362,3,+
circ_16330,chr4,2181034,2230970,POLN,3,-
circ_16331,chr4,22403053,22404422,GPR125,22,-
circ_16332,chr4,24572276,24578301,DHX15,2,-
circ_16333,chr4,247348,248626,ZNF876P,59,+
circ_16334,chr4,24854693,24878319,CCDC149,5,-
circ_16335,chr4,24875302,24878319,CCDC149,12,-
circ_16336,chr4,2492063,2498848,RNF4,102,+
circ_16337,chr4,2492063,2502465,RNF4,24,+
circ_16338,chr4,25128885,25160729,SEPSECS,172,-
circ_16339,chr4,25146395,25158596,SEPSECS,2,-
circ_1634,chr1,33760537,33760906,ZNF362,551,+
circ_16340,chr4,25146395,25160729,SEPSECS,12,-
circ_16341,chr4,25153581,25160729,SEPSECS,48,-
circ_16342,chr4,25156619,25160729,SEPSECS,22,-
circ_16343,chr4,25193245,25198922,,17,-
circ_16344,chr4,25253942,25265471,PI4K2B,32,+
circ_16345,chr4,25256686,25262213,PI4K2B,4,+
circ_16346,chr4,25256686,25265471,PI4K2B,99,+
circ_16347,chr4,25260658,25270825,PI4K2B,31,+
circ_16348,chr4,25315667,25317022,ZCCHC4,69,+
circ_16349,chr4,25334804,25335610,ZCCHC4,207,+
circ_1635,chr1,35457834,35470873,ZMYM6,2,-
circ_16350,chr4,25384882,25392637,ANAPC4,25,+
circ_16351,chr4,25384882,25394043,ANAPC4,2,+
circ_16352,chr4,25419237,25420102,ANAPC4,2,+
circ_16353,chr4,25759155,25769452,SEL1L3,2,-
circ_16354,chr4,25783863,25792196,SEL1L3,8,-
circ_16355,chr4,25848915,25849486,SEL1L3,90,-
circ_16356,chr4,2597810,2598056,FAM193A,2,+
circ_16357,chr4,2626988,2628304,FAM193A,5,+
circ_16358,chr4,2626988,2632896,FAM193A,3,+
circ_16359,chr4,26364067,26407892,RBPJ,7,+
circ_1636,chr1,35457834,35480763,ZMYM6,13,-
circ_16360,chr4,26387974,26422347,RBPJ,5,+
circ_16361,chr4,2656754,2674099,FAM193A,3,+
circ_16362,chr4,2659529,2661781,FAM193A,33,+
circ_16363,chr4,2659529,2665015,FAM193A,54,+
circ_16364,chr4,2659529,2674099,FAM193A,53,+
circ_16365,chr4,2659529,2692697,FAM193A,52,+
circ_16366,chr4,26622234,26661329,TBC1D19,4,+
circ_16367,chr4,2664564,2665015,FAM193A,13,+
circ_16368,chr4,2664564,2674099,FAM193A,13,+
circ_16369,chr4,26719554,26750148,TBC1D19,13,+
circ_1637,chr1,35469568,35480763,ZMYM6,7,-
circ_16370,chr4,2691232,2692697,FAM193A,3,+
circ_16371,chr4,26921125,26959348,STIM2,116,+
circ_16372,chr4,26921125,26967768,STIM2,9,+
circ_16373,chr4,27009154,27010624,STIM2,2,+
circ_16374,chr4,2701406,2702271,FAM193A,60,+
circ_16375,chr4,2877622,2886393,ADD1,16,+
circ_16376,chr4,2883624,2886393,ADD1,6,+
circ_16377,chr4,2883624,2896458,ADD1,4,+
circ_16378,chr4,2906490,2916767,ADD1,3,+
circ_16379,chr4,2951660,2952972,NOP14,150,-
circ_1638,chr1,35470732,35474525,ZMYM6,7,-
circ_16380,chr4,2951660,2955372,NOP14,72,-
circ_16381,chr4,2954001,2958538,NOP14,36,-
circ_16382,chr4,2955237,2958538,NOP14,3,-
circ_16383,chr4,2956150,2958538,NOP14,35,-
circ_16384,chr4,3005957,3015555,GRK4,4,+
circ_16385,chr4,3009462,3015555,GRK4,7,+
circ_16386,chr4,3088665,3101121,HTT,27,+
circ_16387,chr4,3088665,3109150,HTT,551,+
circ_16388,chr4,3088669,3109150,HTT,3,+
circ_16389,chr4,3101000,3109150,HTT,4,+
circ_1639,chr1,35480297,35480763,ZMYM6,58,-
circ_16390,chr4,3105550,3109150,HTT,13,+
circ_16391,chr4,3156019,3158926,HTT,20,+
circ_16392,chr4,3184080,3201666,HTT,4,+
circ_16393,chr4,3188323,3190820,HTT,6,+
circ_16394,chr4,336080,338219,ZNF141,45,+
circ_16395,chr4,3519760,3526778,LRPAP1,3,-
circ_16396,chr4,36109186,36122948,ARAP2,22,-
circ_16397,chr4,36126483,36152666,ARAP2,3,-
circ_16398,chr4,36179448,36195269,ARAP2,18,-
circ_16399,chr4,36179448,36231267,ARAP2,2,-
circ_164,chr1,114362198,114397671,PTPN22,24,-
circ_1640,chr1,35480297,35485203,ZMYM6,10,-
circ_16400,chr4,36189072,36231267,ARAP2,24,-
circ_16401,chr4,36212011,36216102,ARAP2,296,-
circ_16402,chr4,36212011,36231267,ARAP2,112,-
circ_16403,chr4,36230203,36231267,ARAP2,1840,-
circ_16404,chr4,36291994,36318108,DTHD1,26,+
circ_16405,chr4,36295147,36318108,DTHD1,6,+
circ_16406,chr4,36307812,36318108,DTHD1,2,+
circ_16407,chr4,36345123,36345488,DTHD1,8,+
circ_16408,chr4,37633006,37636745,RELL1,389,-
circ_16409,chr4,37633006,37640126,RELL1,11607,-
circ_1641,chr1,35480297,35486068,ZMYM6,2,-
circ_16410,chr4,37633006,37651122,RELL1,3,-
circ_16411,chr4,37636508,37636674,RELL1,3,-
circ_16412,chr4,37636508,37651122,RELL1,2,-
circ_16413,chr4,37648989,37651122,RELL1,2,-
circ_16414,chr4,37836239,37841881,PGM2,15,+
circ_16415,chr4,37847253,37851994,PGM2,6,+
circ_16416,chr4,37903623,37904133,TBC1D1,24,+
circ_16417,chr4,37903623,37931603,TBC1D1,4,+
circ_16418,chr4,37930419,37931603,TBC1D1,22,+
circ_16419,chr4,38019974,38037319,TBC1D1,2,+
circ_1642,chr1,35480297,35496314,ZMYM6,3,-
circ_16420,chr4,38022211,38029500,TBC1D1,36,+
circ_16421,chr4,38029408,38055959,TBC1D1,8,+
circ_16422,chr4,38037208,38051519,TBC1D1,8,+
circ_16423,chr4,38037208,38055959,TBC1D1,33,+
circ_16424,chr4,38055819,38104778,TBC1D1,38,+
circ_16425,chr4,38091552,38104778,TBC1D1,2649,+
circ_16426,chr4,38091552,38119813,TBC1D1,20,+
circ_16427,chr4,38091552,38134878,TBC1D1,2,+
circ_16428,chr4,38616245,38637679,FLJ13197,5,-
circ_16429,chr4,38791690,38792852,,1456,-
circ_1643,chr1,35484953,35486068,ZMYM6,12,-
circ_16430,chr4,38791690,38796249,,6,-
circ_16431,chr4,38828305,38831158,TLR6,267,-
circ_16432,chr4,38987955,38995618,TMEM156,24,-
circ_16433,chr4,38987955,39000529,TMEM156,3,-
circ_16434,chr4,38995357,38995618,TMEM156,4,-
circ_16435,chr4,39077584,39082859,KLHL5,12,+
circ_16436,chr4,39077584,39088347,KLHL5,172,+
circ_16437,chr4,39301640,39304771,RFC1,34,-
circ_16438,chr4,39306433,39308321,RFC1,3,-
circ_16439,chr4,39306433,39310652,RFC1,7,-
circ_1644,chr1,35559514,35576048,ZMYM1,2,+
circ_16440,chr4,39322002,39325037,RFC1,62,-
circ_16441,chr4,39322002,39329376,RFC1,3,-
circ_16442,chr4,39328182,39329376,RFC1,331,-
circ_16443,chr4,39606690,39613730,C4orf34,15,-
circ_16444,chr4,39699842,39757359,UBE2K,9,+
circ_16445,chr4,39739039,39747430,UBE2K,50,+
circ_16446,chr4,39739039,39757359,UBE2K,578,+
circ_16447,chr4,39739039,39776553,UBE2K,619,+
circ_16448,chr4,39739039,39779430,UBE2K,197,+
circ_16449,chr4,39747371,39757359,UBE2K,11,+
circ_1645,chr1,35562917,35576048,ZMYM1,2,+
circ_16450,chr4,39776453,39779430,UBE2K,4,+
circ_16451,chr4,39839097,39839828,PDS5A,17,-
circ_16452,chr4,39839097,39843676,PDS5A,43,-
circ_16453,chr4,39839475,39843676,PDS5A,333,-
circ_16454,chr4,39839475,39847500,PDS5A,25,-
circ_16455,chr4,39839475,39851272,PDS5A,8,-
circ_16456,chr4,39839475,39891984,PDS5A,2,-
circ_16457,chr4,39843567,39846421,PDS5A,68,-
circ_16458,chr4,39843567,39847500,PDS5A,104,-
circ_16459,chr4,39843567,39851272,PDS5A,22,-
circ_1646,chr1,35569895,35570370,ZMYM1,114,+
circ_16460,chr4,39850470,39851272,PDS5A,83,-
circ_16461,chr4,39871013,39874764,PDS5A,8,-
circ_16462,chr4,39871013,39878773,PDS5A,5,-
circ_16463,chr4,39871013,39891984,PDS5A,25,-
circ_16464,chr4,39874605,39878773,PDS5A,15,-
circ_16465,chr4,39874605,39891984,PDS5A,18,-
circ_16466,chr4,39875908,39878773,PDS5A,20,-
circ_16467,chr4,39881347,39891984,PDS5A,2,-
circ_16468,chr4,39900008,39904080,PDS5A,86,-
circ_16469,chr4,39900008,39905811,PDS5A,4,-
circ_1647,chr1,35569895,35576048,ZMYM1,55,+
circ_16470,chr4,39902045,39904080,PDS5A,53,-
circ_16471,chr4,39903966,39911958,PDS5A,3,-
circ_16472,chr4,39915230,39922019,PDS5A,14,-
circ_16473,chr4,39915230,39924368,PDS5A,15,-
circ_16474,chr4,39915230,39927553,PDS5A,1081,-
circ_16475,chr4,39915230,39929784,PDS5A,2,-
circ_16476,chr4,39918667,39924368,PDS5A,2,-
circ_16477,chr4,39918667,39927553,PDS5A,13,-
circ_16478,chr4,39928394,39929784,PDS5A,2,-
circ_16479,chr4,40098846,40108644,N4BP2,5,+
circ_1648,chr1,35569895,35578782,ZMYM1,2,+
circ_16480,chr4,40108519,40119644,N4BP2,2,+
circ_16481,chr4,40113703,40119644,N4BP2,2,+
circ_16482,chr4,40127753,40144481,N4BP2,5,+
circ_16483,chr4,40146251,40155887,N4BP2,2,+
circ_16484,chr4,40154399,40155887,N4BP2,3,+
circ_16485,chr4,40434667,40434879,RBM47,13,-
circ_16486,chr4,40434667,40438661,RBM47,16,-
circ_16487,chr4,40468593,40546523,RBM47,6,-
circ_16488,chr4,40546438,40588729,RBM47,2,-
circ_16489,chr4,40546438,40596377,RBM47,14,-
circ_1649,chr1,35643589,35653691,AL831889|BX537811|SFPQ,7,-
circ_16490,chr4,40591886,40596377,RBM47,8,-
circ_16491,chr4,40591886,40598817,RBM47,4,-
circ_16492,chr4,40596274,40598817,RBM47,216,-
circ_16493,chr4,40762450,40778276,NSUN7,3,+
circ_16494,chr4,40763187,40778276,NSUN7,7,+
circ_16495,chr4,40776281,40800921,NSUN7,2,+
circ_16496,chr4,40838783,40839974,APBB2,3,-
circ_16497,chr4,41145003,41147247,APBB2,2,-
circ_16498,chr4,41945763,41957243,TMEM33,8,+
circ_16499,chr4,42003632,42025401,SLC30A9,42,+
circ_165,chr1,114363002,114377061,PTPN22,103,-
circ_1650,chr1,35790960,35827390,ZMYM4,8,+
circ_16500,chr4,42003632,42041070,SLC30A9,14,+
circ_16501,chr4,42003632,42051496,SLC30A9,29,+
circ_16502,chr4,42022432,42025401,SLC30A9,18,+
circ_16503,chr4,42024854,42041070,SLC30A9,14,+
circ_16504,chr4,42024854,42051496,SLC30A9,2,+
circ_16505,chr4,42077673,42088587,SLC30A9,6,+
circ_16506,chr4,4239553,4248070,TMEM128,64,-
circ_16507,chr4,4242047,4248070,TMEM128,2,-
circ_16508,chr4,42466706,42509171,ATP8A1,3,-
circ_16509,chr4,42487512,42509171,ATP8A1,37,-
circ_1651,chr1,35819846,35827390,ZMYM4,11,+
circ_16510,chr4,42487512,42526864,ATP8A1,45,-
circ_16511,chr4,42487512,42558057,ATP8A1,4,-
circ_16512,chr4,42505466,42509171,ATP8A1,19,-
circ_16513,chr4,42505466,42524316,ATP8A1,4,-
circ_16514,chr4,42505466,42526864,ATP8A1,326,-
circ_16515,chr4,42509032,42546003,ATP8A1,13,-
circ_16516,chr4,42545933,42583749,ATP8A1,15,-
circ_16517,chr4,42553214,42558057,ATP8A1,144,-
circ_16518,chr4,42553214,42581995,ATP8A1,9,-
circ_16519,chr4,42557984,42588493,ATP8A1,4,-
circ_1652,chr1,35824525,35827390,ZMYM4,1392,+
circ_16520,chr4,42576635,42580404,ATP8A1,3,-
circ_16521,chr4,42576635,42602535,ATP8A1,28,-
circ_16522,chr4,42580276,42588493,ATP8A1,4,-
circ_16523,chr4,42588365,42627730,ATP8A1,2,-
circ_16524,chr4,42618049,42629126,ATP8A1,209,-
circ_16525,chr4,42626552,42629126,ATP8A1,85,-
circ_16526,chr4,4281173,4281476,LYAR,4,-
circ_16527,chr4,4281173,4283624,LYAR,3,-
circ_16528,chr4,429558,431300,ABCA11P,38,-
circ_16529,chr4,4314767,4317697,ZBTB49,8,+
circ_1653,chr1,35824525,35835714,ZMYM4,3,+
circ_16530,chr4,4317362,4317697,ZBTB49,15,+
circ_16531,chr4,4436496,4440236,STX18,8,-
circ_16532,chr4,4650703,4651269,LOC100507266,80,+
circ_16533,chr4,47514520,47517687,ATP10D,9,+
circ_16534,chr4,47724469,47809064,CORIN,2,-
circ_16535,chr4,47746418,47809064,CORIN,15,-
circ_16536,chr4,47877143,47888016,NFXL1,7,-
circ_16537,chr4,47886362,47888016,NFXL1,2,-
circ_16538,chr4,47887514,47888016,NFXL1,2,-
circ_16539,chr4,47887514,47892720,NFXL1,7,-
circ_1654,chr1,35824525,35836228,ZMYM4,5,+
circ_16540,chr4,47905209,47907363,NFXL1,2,-
circ_16541,chr4,48073533,48088654,TXK,16,-
circ_16542,chr4,48078418,48088654,TXK,4,-
circ_16543,chr4,48081928,48097239,TXK,7,-
circ_16544,chr4,48088482,48106972,TXK,2,-
circ_16545,chr4,48165718,48178203,TEC,42,-
circ_16546,chr4,48353516,48385801,SLAIN2,3,+
circ_16547,chr4,48371865,48381865,SLAIN2,101,+
circ_16548,chr4,48371865,48384944,SLAIN2,2,+
circ_16549,chr4,48371865,48385801,SLAIN2,1827,+
circ_1655,chr1,35826794,35827390,ZMYM4,4,+
circ_16550,chr4,48371865,48396670,SLAIN2,295,+
circ_16551,chr4,48379912,48384944,SLAIN2,7,+
circ_16552,chr4,48379912,48385801,SLAIN2,40,+
circ_16553,chr4,48384584,48385801,SLAIN2,4,+
circ_16554,chr4,48503639,48507632,FRYL,34,-
circ_16555,chr4,48512075,48517292,FRYL,3,-
circ_16556,chr4,48550810,48551489,FRYL,2,-
circ_16557,chr4,48558994,48559729,FRYL,34,-
circ_16558,chr4,48565964,48569437,FRYL,2,-
circ_16559,chr4,48592675,48607850,FRYL,46,-
circ_1656,chr1,35846859,35847359,ZMYM4,67,+
circ_16560,chr4,48595946,48607850,FRYL,8,-
circ_16561,chr4,48608454,48611084,FRYL,36,-
circ_16562,chr4,48686689,48689177,FRYL,316,-
circ_16563,chr4,48686689,48712715,FRYL,611,-
circ_16564,chr4,48686689,48729508,FRYL,2,-
circ_16565,chr4,48712535,48721464,FRYL,8,-
circ_16566,chr4,48835417,48852099,OCIAD1,14,+
circ_16567,chr4,48835417,48859382,OCIAD1,28,+
circ_16568,chr4,48844652,48852099,OCIAD1,25,+
circ_16569,chr4,48844652,48859382,OCIAD1,9,+
circ_1657,chr1,35846859,35854683,ZMYM4,145,+
circ_16570,chr4,48853822,48859382,OCIAD1,5,+
circ_16571,chr4,499506,501382,PIGG,7,+
circ_16572,chr4,499506,502759,PIGG,10,+
circ_16573,chr4,52714370,52744020,DCUN1D4,4,+
circ_16574,chr4,52726708,52752804,DCUN1D4,2,+
circ_16575,chr4,52726708,52758017,DCUN1D4,9,+
circ_16576,chr4,52729602,52744020,DCUN1D4,632,+
circ_16577,chr4,52729602,52758017,DCUN1D4,753,+
circ_16578,chr4,52729602,52765544,DCUN1D4,244,+
circ_16579,chr4,52729602,52780244,DCUN1D4,4,+
circ_1658,chr1,35846859,35855699,ZMYM4,72,+
circ_16580,chr4,52740436,52758017,DCUN1D4,6,+
circ_16581,chr4,52740436,52765544,DCUN1D4,2,+
circ_16582,chr4,53492184,53497311,USP46,43,-
circ_16583,chr4,54011499,54011749,SCFD2,39,-
circ_16584,chr4,54245239,54266006,FIP1L1|PDGFRA,15,+
circ_16585,chr4,54249939,54256040,FIP1L1|PDGFRA,126,+
circ_16586,chr4,54249939,54257306,FIP1L1|PDGFRA,17,+
circ_16587,chr4,54249939,54257665,FIP1L1|PDGFRA,47,+
circ_16588,chr4,54249939,54266006,FIP1L1|PDGFRA,76,+
circ_16589,chr4,54249939,54280889,FIP1L1|PDGFRA,2,+
circ_1659,chr1,35851042,35854683,ZMYM4,2,+
circ_16590,chr4,54249939,54294350,FIP1L1,16,+
circ_16591,chr4,54249939,54310270,FIP1L1,22,+
circ_16592,chr4,54265896,54294350,FIP1L1,454,+
circ_16593,chr4,54280781,54294350,FIP1L1,1510,+
circ_16594,chr4,54280781,54294357,FIP1L1|PDGFRA,2,+
circ_16595,chr4,54280781,54310270,FIP1L1,132,+
circ_16596,chr4,54280781,54319300,FIP1L1,5,+
circ_16597,chr4,54280800,54294350,FIP1L1,8,+
circ_16598,chr4,54292038,54294350,FIP1L1,492,+
circ_16599,chr4,54292038,54310270,FIP1L1,296,+
circ_166,chr1,114363673,114377061,PTPN22,12,-
circ_1660,chr1,35851042,35855699,ZMYM4,2,+
circ_16600,chr4,54292038,54319300,FIP1L1,33,+
circ_16601,chr4,54294193,54310270,FIP1L1,4,+
circ_16602,chr4,56269402,56278006,TMEM165,31,+
circ_16603,chr4,56269402,56284152,TMEM165,59,+
circ_16604,chr4,56277780,56284152,TMEM165,1220,+
circ_16605,chr4,56277780,56284331,TMEM165,3,+
circ_16606,chr4,56277780,56290810,TMEM165,10,+
circ_16607,chr4,56283969,56284152,TMEM165,2,+
circ_16608,chr4,56355540,56376232,CLOCK,2,-
circ_16609,chr4,5664833,5667376,EVC2,11,-
circ_1661,chr1,35854510,35855699,ZMYM4,12,+
circ_16610,chr4,56744082,56756552,EXOC1,36,+
circ_16611,chr4,56756388,56763066,EXOC1,8,+
circ_16612,chr4,56759717,56766050,EXOC1,96,+
circ_16613,chr4,56762882,56766050,EXOC1,8,+
circ_16614,chr4,56865467,56865811,CEP135,36,+
circ_16615,chr4,56875900,56885721,CEP135,2,+
circ_16616,chr4,56877577,56878151,CEP135,196,+
circ_16617,chr4,56883813,56885721,CEP135,171,+
circ_16618,chr4,56883813,56890780,CEP135,4,+
circ_16619,chr4,57237616,57244630,AASDH,2,-
circ_1662,chr1,35857812,35865177,ZMYM4,45,+
circ_16620,chr4,57237616,57250507,AASDH,17,-
circ_16621,chr4,57244313,57248763,AASDH,4,-
circ_16622,chr4,57244313,57250507,AASDH,4,-
circ_16623,chr4,57248642,57250507,AASDH,21,-
circ_16624,chr4,57325537,57325784,PAICS,3,+
circ_16625,chr4,57344544,57349436,SRP72,139,+
circ_16626,chr4,57344544,57351030,SRP72,5,+
circ_16627,chr4,57796006,57798356,REST,3,+
circ_16628,chr4,57829621,57830692,NOA1,2,-
circ_16629,chr4,57839313,57840188,NOA1,3,-
circ_1663,chr1,35870623,35871069,ZMYM4,16,+
circ_16630,chr4,57871411,57871885,POLR2B,30,+
circ_16631,chr4,57871411,57873168,POLR2B,3,+
circ_16632,chr4,6080665,6087356,JAKMIP1,12,-
circ_16633,chr4,62800557,62813994,LPHN3,2,+
circ_16634,chr4,6588722,6590887,MAN2B2,4,+
circ_16635,chr4,6590537,6590887,MAN2B2,3,+
circ_16636,chr4,6590771,6595077,MAN2B2,3,+
circ_16637,chr4,6599924,6602483,MAN2B2,62,+
circ_16638,chr4,6825911,6843931,KIAA0232,6,+
circ_16639,chr4,68355684,68374823,CENPC1,6,-
circ_1664,chr1,35870623,35873760,ZMYM4,11,+
circ_16640,chr4,68358586,68359419,CENPC1,16,-
circ_16641,chr4,68383873,68385220,CENPC1,89,-
circ_16642,chr4,6843793,6860233,KIAA0232,40,+
circ_16643,chr4,68442920,68449420,STAP1,2,+
circ_16644,chr4,68447022,68449420,STAP1,3,+
circ_16645,chr4,68447022,68459074,STAP1,13,+
circ_16646,chr4,68514785,68527973,UBA6,5,-
circ_16647,chr4,68586139,68595888,LOC550112,2,+
circ_16648,chr4,68594257,68598063,LOC550112,4,+
circ_16649,chr4,68594257,68620973,LOC550112,9,+
circ_1665,chr1,35870623,35881315,ZMYM4,3,+
circ_16650,chr4,6925099,6925838,TBC1D14,791,+
circ_16651,chr4,6925099,6969151,TBC1D14,36,+
circ_16652,chr4,6925099,7002978,TBC1D14,6,+
circ_16653,chr4,6925099,7016284,TBC1D14,3,+
circ_16654,chr4,6969030,7002978,TBC1D14,40,+
circ_16655,chr4,6969030,7006651,TBC1D14,6,+
circ_16656,chr4,6969030,7016284,TBC1D14,3,+
circ_16657,chr4,6995910,7002978,TBC1D14,790,+
circ_16658,chr4,6995910,7016284,TBC1D14,34,+
circ_16659,chr4,6998051,7006651,TBC1D14,42,+
circ_1666,chr1,35879572,35881315,ZMYM4,422,+
circ_16660,chr4,7000811,7002978,TBC1D14,2,+
circ_16661,chr4,7000811,7006651,TBC1D14,52,+
circ_16662,chr4,7006570,7012508,TBC1D14,4,+
circ_16663,chr4,7006570,7016284,TBC1D14,80,+
circ_16664,chr4,7008358,7012508,TBC1D14,50,+
circ_16665,chr4,7008358,7016284,TBC1D14,160,+
circ_16666,chr4,71628235,71630293,RUFY3,4,+
circ_16667,chr4,71628235,71634378,RUFY3,11,+
circ_16668,chr4,71693568,71698990,GRSF1,2,-
circ_16669,chr4,71816416,71824757,MOB1B,5,+
circ_1667,chr1,35881066,35881315,ZMYM4,23,+
circ_16670,chr4,71824590,71841003,MOB1B,11,+
